symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2367,空,突破,2026-02-09 09:30:00,56.1,2026-02-09 13:25:00,53.5,收盤平倉,4.635,4.363,58.8,56.0
2367,空,突破,2026-02-10 09:05:00,52.6,2026-02-10 10:10:00,51.7,移動停利,1.711,1.44,54.5,53.2
2367,空,突破,2026-02-11 09:05:00,50.5,2026-02-11 09:25:00,51.2,移動停利,-1.386,-1.657,52.5,51.3
2367,空,突破,2026-02-23 13:20:00,55.6,2026-02-23 13:25:00,55.8,收盤平倉,-0.36,-0.631,57.0,55.6
2367,空,突破,2026-03-25 11:15:00,72.9,2026-03-25 11:35:00,74.0,移動停利,-1.509,-1.78,74.9,72.9
2367,空,突破,2026-04-07 09:55:00,72.4,2026-04-07 10:15:00,73.6,移動停利,-1.657,-1.929,75.0,72.8
2367,空,突破,2026-04-08 09:15:00,73.4,2026-04-08 13:15:00,73.3,移動停利,0.136,-0.135,75.7,74.0
2367,空,突破,2026-04-15 10:45:00,72.6,2026-04-15 13:25:00,72.5,收盤平倉,0.138,-0.134,75.0,72.8
2367,空,突破,2026-04-16 09:05:00,72.0,2026-04-16 13:25:00,70.4,收盤平倉,2.222,1.951,73.1,72.1
2367,空,突破,2026-04-17 09:25:00,70.4,2026-04-17 13:25:00,68.6,收盤平倉,2.557,2.286,72.0,70.6
2367,空,突破,2026-04-20 09:00:00,68.4,2026-04-20 13:25:00,65.8,收盤平倉,3.801,3.53,68.7,68.5
2367,空,突破,2026-04-21 09:05:00,64.7,2026-04-21 09:40:00,64.6,移動停利,0.155,-0.117,66.2,65.0
2367,空,突破,2026-04-22 09:10:00,68.1,2026-04-22 13:25:00,67.7,收盤平倉,0.587,0.316,70.0,68.0
2367,空,突破,2026-04-23 09:00:00,65.2,2026-04-23 13:25:00,61.2,收盤平倉,6.135,5.864,67.8,67.2
2367,空,突破,2026-04-24 09:00:00,60.0,2026-04-24 10:55:00,56.8,移動停利,5.333,5.062,61.7,61.2
2367,空,突破,2026-04-27 09:05:00,56.2,2026-04-27 09:30:00,57.7,移動停利,-2.669,-2.94,59.2,57.2
2367,空,突破,2026-04-28 09:00:00,58.4,2026-04-28 09:10:00,59.2,移動停利,-1.37,-1.641,60.8,58.9
2367,空,突破,2026-04-29 09:00:00,59.3,2026-04-29 13:25:00,57.5,收盤平倉,3.035,2.764,59.8,59.2
2367,空,突破,2026-04-30 09:00:00,56.5,2026-04-30 09:20:00,57.6,移動停利,-1.947,-2.218,57.6,57.2
2367,空,突破,2026-05-04 09:00:00,57.6,2026-05-04 09:25:00,57.9,移動停利,-0.521,-0.792,58.5,57.8
2367,空,突破,2026-05-05 10:30:00,59.9,2026-05-05 12:35:00,60.7,移動停利,-1.336,-1.607,61.5,59.8
2367,空,突破,2026-05-06 09:00:00,59.8,2026-05-06 09:10:00,59.4,移動停利,0.669,0.398,61.1,60.3
2367,空,突破,2026-05-07 09:15:00,60.1,2026-05-07 10:10:00,61.2,移動停利,-1.83,-2.102,61.5,60.0
2367,空,突破,2026-05-08 12:20:00,62.5,2026-05-08 13:25:00,61.9,收盤平倉,0.96,0.689,63.8,62.7
