symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2492,空,2025-01-02 11:10:00,91.9,2025-01-02 13:25:00,91.5,收盤平倉,0.435,0.214,93.1,92.1
2492,空,2025-01-03 10:55:00,93.5,2025-01-03 13:25:00,93.0,收盤平倉,0.535,0.314,95.4,93.8
2492,空,2025-01-06 12:45:00,94.6,2025-01-06 13:25:00,94.8,收盤平倉,-0.211,-0.433,95.0,94.6
2492,空,2025-01-07 09:25:00,94.4,2025-01-07 13:25:00,93.7,收盤平倉,0.742,0.52,96.0,94.3
2492,空,2025-01-08 10:55:00,93.5,2025-01-08 13:25:00,93.7,收盤平倉,-0.214,-0.435,94.3,93.5
2492,空,2025-01-09 09:30:00,92.8,2025-01-09 13:25:00,91.0,收盤平倉,1.94,1.718,94.5,92.9
2492,空,2025-01-10 10:25:00,90.2,2025-01-10 13:25:00,90.0,收盤平倉,0.222,0.0,91.0,90.2
2492,空,2025-01-13 09:20:00,86.3,2025-01-13 09:50:00,86.56,移動停利,-0.301,-0.523,88.6,86.5
2492,空,2025-01-15 13:05:00,91.4,2025-01-15 13:25:00,91.3,收盤平倉,0.109,-0.112,92.2,91.4
2492,空,2025-01-16 09:25:00,91.6,2025-01-16 09:30:00,92.52,移動停利,-1.004,-1.226,92.8,91.5
2492,空,2025-01-17 09:20:00,91.9,2025-01-17 09:30:00,92.72,移動停利,-0.892,-1.114,93.2,92.3
2492,空,2025-01-20 09:20:00,93.1,2025-01-20 13:25:00,92.8,收盤平倉,0.322,0.101,93.5,93.1
2492,空,2025-01-22 09:20:00,93.1,2025-01-22 13:25:00,92.9,收盤平倉,0.215,-0.006,93.8,93.2
2492,空,2025-02-03 09:35:00,90.6,2025-02-03 11:35:00,90.7,移動停利,-0.11,-0.332,92.0,91.0
2492,空,2025-02-04 10:50:00,92.0,2025-02-04 12:35:00,92.01,移動停利,-0.011,-0.232,94.6,92.1
2492,空,2025-02-06 09:45:00,96.3,2025-02-06 13:25:00,95.4,收盤平倉,0.935,0.713,97.9,96.2
2492,空,2025-02-07 09:35:00,94.7,2025-02-07 12:35:00,95.55,移動停利,-0.898,-1.119,95.5,94.6
2492,空,2025-02-10 11:35:00,96.3,2025-02-10 13:25:00,96.3,收盤平倉,0.0,-0.221,97.2,96.2
2492,空,2025-02-11 09:20:00,96.2,2025-02-11 13:25:00,95.3,收盤平倉,0.936,0.714,96.9,96.2
2492,空,2025-02-12 10:15:00,95.6,2025-02-12 11:15:00,95.14,移動停利,0.481,0.26,96.2,95.6
2492,空,2025-02-13 10:55:00,96.2,2025-02-13 11:10:00,96.9,EXIT,-0.728,-0.949,96.8,96.1
2492,空,2025-02-14 09:20:00,96.6,2025-02-14 10:05:00,97.36,移動停利,-0.787,-1.008,97.3,96.7
2492,空,2025-02-17 12:00:00,96.7,2025-02-17 13:25:00,96.9,收盤平倉,-0.207,-0.428,97.1,96.8
2492,空,2025-02-18 09:20:00,96.7,2025-02-18 13:25:00,97.5,收盤平倉,-0.827,-1.049,97.6,96.9
2492,空,2025-02-19 11:00:00,97.5,2025-02-19 13:25:00,96.9,收盤平倉,0.615,0.394,98.6,97.8
2492,空,2025-02-20 10:10:00,96.9,2025-02-20 11:10:00,97.67,移動停利,-0.795,-1.016,98.0,96.9
2492,空,2025-02-24 11:15:00,98.2,2025-02-24 13:25:00,98.4,收盤平倉,-0.204,-0.425,99.5,98.5
2492,空,2025-02-25 09:25:00,97.1,2025-02-25 13:25:00,97.2,收盤平倉,-0.103,-0.324,98.0,97.1
