symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2492,空,回踩,2026-02-06 09:20:00,120.0,2026-02-06 09:35:00,121.29,移動停利,-1.075,-1.346,126.5,125.0
2492,空,回踩,2026-02-11 09:10:00,123.0,2026-02-11 10:00:00,123.83,移動停利,-0.675,-0.946,124.5,123.0
2492,空,回踩,2026-03-05 09:35:00,133.0,2026-03-05 10:35:00,130.93,移動停利,1.556,1.285,136.0,133.0
2492,空,回踩,2026-03-10 09:35:00,126.5,2026-03-10 10:15:00,127.89,移動停利,-1.099,-1.37,128.5,126.5
2492,空,回踩,2026-03-16 09:25:00,127.5,2026-03-16 09:55:00,129.41,移動停利,-1.498,-1.769,131.0,128.5
2492,空,回踩,2026-03-23 09:25:00,125.0,2026-03-23 09:45:00,125.86,移動停利,-0.688,-0.959,131.5,130.5
2492,空,回踩,2026-03-24 09:50:00,122.5,2026-03-24 10:15:00,122.31,移動停利,0.155,-0.116,128.0,124.0
2492,空,回踩,2026-03-26 10:20:00,128.0,2026-03-26 13:25:00,126.0,收盤平倉,1.562,1.291,131.5,129.0
2492,空,回踩,2026-03-27 09:15:00,123.5,2026-03-27 09:30:00,124.84,移動停利,-1.085,-1.356,128.0,126.0
2492,空,回踩,2026-03-30 09:20:00,123.0,2026-03-30 10:50:00,122.81,移動停利,0.154,-0.117,127.5,125.0
2492,空,回踩,2026-04-01 13:15:00,118.0,2026-04-01 13:25:00,118.0,收盤平倉,0.0,-0.271,123.0,120.0
2492,空,回踩,2026-04-07 12:05:00,115.0,2026-04-07 13:25:00,113.5,收盤平倉,1.304,1.033,117.0,115.5
2492,空,回踩,2026-04-10 11:20:00,128.5,2026-04-10 12:00:00,129.92,移動停利,-1.105,-1.376,131.5,129.5
2492,空,回踩,2026-04-24 10:25:00,127.5,2026-04-24 10:55:00,128.91,移動停利,-1.106,-1.377,133.0,130.0
2492,空,回踩,2026-04-27 09:10:00,125.5,2026-04-27 09:15:00,125.86,移動停利,-0.287,-0.558,130.0,129.5
2492,空,回踩,2026-05-04 11:30:00,138.0,2026-05-04 11:50:00,140.07,移動停利,-1.5,-1.771,143.5,139.0
