symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6919,多,2025-01-03 09:40:00,598.0,2025-01-03 11:10:00,588.0,EXIT,-1.672,-1.893,598.0,589.0
6919,多,2025-01-06 10:40:00,604.0,2025-01-06 13:25:00,598.0,收盤平倉,-0.993,-1.215,603.0,594.0
6919,多,2025-01-07 09:35:00,609.0,2025-01-07 13:25:00,601.0,收盤平倉,-1.314,-1.535,610.0,599.0
6919,多,2025-01-08 09:20:00,633.0,2025-01-08 09:35:00,621.32,移動停利,-1.845,-2.066,612.0,606.0
6919,多,2025-01-09 10:40:00,622.0,2025-01-09 11:15:00,624.26,移動停利,0.363,0.142,617.0,611.0
6919,多,2025-01-10 09:25:00,635.0,2025-01-10 10:55:00,637.0,移動停利,0.315,0.094,629.0,615.0
6919,多,2025-01-13 11:00:00,657.0,2025-01-13 12:10:00,643.86,移動停利,-2.0,-2.221,656.0,636.0
6919,多,2025-01-15 09:20:00,630.0,2025-01-15 09:40:00,630.14,移動停利,0.022,-0.199,630.0,622.0
6919,多,2025-01-16 09:30:00,648.0,2025-01-16 10:20:00,635.04,移動停利,-2.0,-2.221,645.0,614.0
6919,多,2025-01-17 10:00:00,672.0,2025-01-17 10:05:00,670.32,移動停利,-0.25,-0.471,665.0,654.0
6919,多,2025-01-20 11:45:00,656.0,2025-01-20 13:25:00,672.0,收盤平倉,2.439,2.218,656.0,642.0
6919,多,2025-01-21 09:20:00,694.0,2025-01-21 09:25:00,691.88,移動停利,-0.305,-0.527,680.0,667.0
6919,多,2025-01-22 09:20:00,717.0,2025-01-22 09:40:00,707.56,移動停利,-1.317,-1.538,712.0,704.0
6919,多,2025-02-03 11:25:00,694.0,2025-02-03 13:25:00,689.0,收盤平倉,-0.72,-0.942,695.0,686.0
6919,多,2025-02-04 09:20:00,699.0,2025-02-04 11:25:00,686.0,EXIT,-1.86,-2.081,698.0,689.0
6919,多,2025-02-05 09:35:00,743.0,2025-02-05 11:35:00,739.9,移動停利,-0.417,-0.638,731.0,703.0
6919,多,2025-02-07 09:35:00,824.0,2025-02-07 10:15:00,817.32,移動停利,-0.811,-1.032,816.0,790.0
6919,多,2025-02-10 10:50:00,867.0,2025-02-10 13:25:00,895.0,收盤平倉,3.23,3.008,863.0,836.0
6919,多,2025-02-11 10:25:00,925.0,2025-02-11 13:15:00,914.34,移動停利,-1.152,-1.374,925.0,897.0
6919,多,2025-02-12 12:40:00,896.0,2025-02-12 13:25:00,888.0,收盤平倉,-0.893,-1.114,894.0,874.0
6919,多,2025-02-13 10:15:00,903.0,2025-02-13 13:25:00,940.0,收盤平倉,4.097,3.876,899.0,877.0
6919,多,2025-02-14 09:50:00,966.0,2025-02-14 10:10:00,950.6,移動停利,-1.594,-1.815,964.0,938.0
6919,多,2025-02-18 11:05:00,907.0,2025-02-18 13:25:00,906.0,收盤平倉,-0.11,-0.332,906.0,883.0
6919,多,2025-02-19 09:30:00,931.0,2025-02-19 13:25:00,951.0,收盤平倉,2.148,1.927,930.0,913.0
6919,多,2025-02-20 11:50:00,951.0,2025-02-20 12:55:00,936.88,移動停利,-1.485,-1.706,940.0,925.0
6919,多,2025-02-21 11:10:00,924.0,2025-02-21 11:55:00,911.0,EXIT,-1.407,-1.628,925.0,915.0
6919,多,2025-02-24 09:20:00,953.0,2025-02-24 10:30:00,935.9,移動停利,-1.794,-2.016,945.0,920.0
6919,多,2025-02-25 13:20:00,948.0,2025-02-25 13:25:00,947.0,收盤平倉,-0.105,-0.327,948.0,941.0
6919,多,2025-02-26 09:50:00,962.0,2025-02-26 13:25:00,977.0,收盤平倉,1.559,1.338,963.0,941.0
