symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6919,空,回踩,2026-02-10 09:10:00,159.5,2026-02-10 09:45:00,155.0,移動停利,2.821,2.6,164.5,163.0
6919,空,回踩,2026-02-11 09:20:00,146.0,2026-02-11 10:15:00,147.0,移動停利,-0.685,-0.906,151.5,149.5
6919,空,回踩,2026-02-23 11:35:00,156.0,2026-02-23 12:15:00,159.5,移動停利,-2.244,-2.465,157.5,156.5
6919,空,回踩,2026-02-26 10:55:00,162.0,2026-02-26 12:30:00,162.5,移動停利,-0.309,-0.53,166.0,163.0
6919,空,回踩,2026-03-04 09:20:00,142.0,2026-03-04 09:35:00,145.0,移動停利,-2.113,-2.334,151.5,149.5
6919,空,回踩,2026-03-09 09:20:00,131.5,2026-03-09 10:10:00,131.5,移動停利,0.0,-0.221,142.5,139.5
6919,空,回踩,2026-03-10 11:25:00,137.5,2026-03-10 13:30:00,137.5,收盤平倉,0.0,-0.221,140.0,138.0
6919,空,回踩,2026-03-11 09:20:00,134.0,2026-03-11 11:55:00,135.0,移動停利,-0.746,-0.968,137.5,136.0
6919,空,回踩,2026-03-12 09:35:00,131.5,2026-03-12 11:15:00,129.0,移動停利,1.901,1.68,135.5,134.5
6919,空,回踩,2026-03-13 09:45:00,121.0,2026-03-13 10:05:00,123.0,移動停利,-1.653,-1.874,128.5,126.0
6919,空,回踩,2026-03-16 09:10:00,119.0,2026-03-16 09:35:00,121.0,移動停利,-1.681,-1.902,122.0,121.0
6919,空,回踩,2026-03-17 13:00:00,122.0,2026-03-17 13:30:00,121.5,收盤平倉,0.41,0.189,123.5,121.5
6919,空,回踩,2026-03-19 09:25:00,110.5,2026-03-19 13:30:00,105.0,收盤平倉,4.977,4.756,117.5,116.0
6919,空,回踩,2026-03-20 10:40:00,103.5,2026-03-20 13:30:00,101.5,收盤平倉,1.932,1.711,109.0,105.0
6919,空,回踩,2026-03-23 09:15:00,98.2,2026-03-23 11:05:00,94.5,移動停利,3.768,3.547,102.0,101.0
6919,空,回踩,2026-03-24 09:15:00,93.7,2026-03-24 10:05:00,91.6,移動停利,2.241,2.02,99.9,94.5
6919,空,回踩,2026-03-25 09:25:00,92.3,2026-03-25 10:45:00,90.7,移動停利,1.733,1.512,94.5,92.1
6919,空,回踩,2026-03-26 10:35:00,87.8,2026-03-26 12:25:00,85.9,移動停利,2.164,1.943,92.6,90.9
6919,空,回踩,2026-03-27 09:15:00,83.4,2026-03-27 13:30:00,81.2,收盤平倉,2.638,2.417,85.7,83.9
6919,空,回踩,2026-03-30 09:15:00,77.6,2026-03-30 09:30:00,79.4,移動停利,-2.32,-2.541,81.3,80.8
6919,空,回踩,2026-04-02 11:30:00,97.7,2026-04-02 13:30:00,95.8,收盤平倉,1.945,1.723,101.5,98.5
6919,空,回踩,2026-04-27 09:25:00,92.4,2026-04-27 09:45:00,94.8,移動停利,-2.597,-2.819,100.5,99.4
6919,空,回踩,2026-05-04 12:45:00,104.0,2026-05-04 13:30:00,103.5,收盤平倉,0.481,0.26,106.5,104.5
6919,空,回踩,2026-05-05 09:50:00,101.5,2026-05-05 13:30:00,101.0,收盤平倉,0.493,0.271,106.5,103.5
6919,空,回踩,2026-05-06 09:35:00,101.0,2026-05-06 09:55:00,102.5,移動停利,-1.485,-1.706,103.0,101.0
6919,空,回踩,2026-05-07 11:15:00,101.5,2026-05-07 13:30:00,101.0,收盤平倉,0.493,0.271,104.0,101.5
6919,空,回踩,2026-05-08 11:25:00,102.5,2026-05-08 12:35:00,104.0,移動停利,-1.463,-1.685,104.0,102.0
