symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2367,空,2025-01-02 11:10:00,33.0,2025-01-02 13:25:00,32.5,收盤平倉,1.515,1.294,33.6,33.1
2367,空,2025-01-03 09:10:00,32.35,2025-01-03 10:25:00,32.49,移動停利,-0.433,-0.654,32.8,32.5
2367,空,2025-01-06 09:40:00,31.9,2025-01-06 13:25:00,31.75,收盤平倉,0.47,0.249,32.5,32.0
2367,空,2025-01-07 09:25:00,31.75,2025-01-07 09:55:00,31.9,EXIT,-0.472,-0.694,31.85,31.7
2367,空,2025-01-08 09:30:00,31.1,2025-01-08 12:15:00,31.6,EXIT,-1.608,-1.829,31.55,31.05
2367,空,2025-01-09 09:05:00,31.15,2025-01-09 13:25:00,30.15,收盤平倉,3.21,2.989,31.75,31.2
2367,空,2025-01-10 10:55:00,30.2,2025-01-10 13:25:00,30.2,收盤平倉,0.0,-0.221,30.8,30.15
2367,空,2025-01-13 09:05:00,29.5,2025-01-13 13:25:00,28.85,收盤平倉,2.203,1.982,30.3,30.1
2367,空,2025-01-15 09:15:00,29.45,2025-01-15 13:25:00,29.3,收盤平倉,0.509,0.288,29.85,29.45
2367,空,2025-01-16 11:45:00,29.95,2025-01-16 13:25:00,29.8,收盤平倉,0.501,0.28,30.1,29.95
2367,空,2025-01-17 09:05:00,29.6,2025-01-17 13:25:00,29.55,收盤平倉,0.169,-0.052,29.9,29.85
2367,空,2025-01-20 09:15:00,29.55,2025-01-20 09:40:00,29.85,EXIT,-1.015,-1.236,29.7,29.5
2367,空,2025-01-21 10:20:00,30.1,2025-01-21 13:25:00,30.15,收盤平倉,-0.166,-0.387,30.5,30.05
2367,空,2025-01-22 09:30:00,30.25,2025-01-22 11:50:00,30.7,EXIT,-1.488,-1.709,30.55,30.35
2367,空,2025-02-03 09:05:00,30.0,2025-02-03 11:50:00,30.6,移動停利,-2.0,-2.221,30.7,30.5
2367,空,2025-02-04 10:15:00,30.75,2025-02-04 13:25:00,30.25,收盤平倉,1.626,1.405,31.25,30.8
2367,空,2025-02-05 12:05:00,30.7,2025-02-05 13:25:00,30.65,收盤平倉,0.163,-0.058,30.9,30.65
2367,空,2025-02-06 12:15:00,31.3,2025-02-06 13:25:00,31.3,收盤平倉,0.0,-0.221,31.95,31.55
2367,空,2025-02-07 09:05:00,31.25,2025-02-07 09:25:00,31.4,EXIT,-0.48,-0.701,31.35,31.25
2367,空,2025-02-10 09:05:00,31.25,2025-02-10 13:25:00,30.75,收盤平倉,1.6,1.379,31.7,31.6
2367,空,2025-02-11 09:15:00,30.55,2025-02-11 13:25:00,30.1,收盤平倉,1.473,1.252,30.9,30.65
2367,空,2025-02-12 10:15:00,30.15,2025-02-12 13:25:00,29.85,收盤平倉,0.995,0.774,30.55,30.1
2367,空,2025-02-13 12:20:00,30.2,2025-02-13 13:25:00,30.35,收盤平倉,-0.497,-0.718,30.35,30.2
2367,空,2025-02-14 09:30:00,30.2,2025-02-14 10:55:00,30.6,EXIT,-1.325,-1.546,30.4,30.2
2367,空,2025-02-17 11:25:00,30.85,2025-02-17 13:25:00,30.8,收盤平倉,0.162,-0.059,31.45,31.0
2367,空,2025-02-18 11:15:00,31.05,2025-02-18 13:25:00,30.8,收盤平倉,0.805,0.584,31.4,31.05
2367,空,2025-02-19 12:15:00,30.75,2025-02-19 13:25:00,30.65,收盤平倉,0.325,0.104,30.9,30.7
2367,空,2025-02-20 09:10:00,30.7,2025-02-20 13:25:00,30.25,收盤平倉,1.466,1.245,30.9,30.65
2367,空,2025-02-21 09:30:00,30.25,2025-02-21 13:25:00,30.35,收盤平倉,-0.331,-0.552,30.45,30.2
2367,空,2025-02-24 12:35:00,30.65,2025-02-24 13:25:00,30.75,收盤平倉,-0.326,-0.548,30.85,30.6
2367,空,2025-02-25 09:05:00,30.3,2025-02-25 13:25:00,30.15,收盤平倉,0.495,0.274,30.8,30.65
2367,空,2025-02-26 09:05:00,30.15,2025-02-26 09:10:00,30.3,EXIT,-0.498,-0.719,30.25,30.1
2367,空,2025-02-27 09:50:00,30.55,2025-02-27 13:25:00,29.95,收盤平倉,1.964,1.743,31.0,30.6
2367,空,2025-03-03 09:05:00,29.55,2025-03-03 13:25:00,29.3,收盤平倉,0.846,0.625,30.1,29.85
2367,空,2025-03-04 09:05:00,28.8,2025-03-04 12:20:00,29.35,EXIT,-1.91,-2.131,29.3,29.2
2367,空,2025-03-06 09:30:00,29.6,2025-03-06 13:25:00,29.65,收盤平倉,-0.169,-0.39,29.95,29.6
2367,空,2025-03-07 09:15:00,29.55,2025-03-07 09:25:00,29.7,EXIT,-0.508,-0.729,29.65,29.55
2367,空,2025-03-10 12:10:00,29.4,2025-03-10 13:25:00,29.35,收盤平倉,0.17,-0.051,29.6,29.35
2367,空,2025-03-11 09:05:00,28.4,2025-03-11 12:30:00,28.82,移動停利,-1.479,-1.7,29.55,29.35
2367,空,2025-03-12 12:10:00,29.15,2025-03-12 13:25:00,29.1,收盤平倉,0.172,-0.05,29.35,29.1
2367,空,2025-03-13 10:55:00,29.65,2025-03-13 13:25:00,28.9,收盤平倉,2.53,2.308,30.1,29.8
2367,空,2025-03-14 09:05:00,28.6,2025-03-14 13:25:00,28.75,收盤平倉,-0.524,-0.746,29.35,29.0
2367,空,2025-03-17 11:45:00,29.35,2025-03-17 13:25:00,29.25,收盤平倉,0.341,0.119,29.7,29.3
2367,空,2025-03-18 11:30:00,29.7,2025-03-18 13:25:00,29.8,收盤平倉,-0.337,-0.558,29.9,29.65
2367,空,2025-03-19 11:10:00,29.8,2025-03-19 13:25:00,29.55,收盤平倉,0.839,0.618,30.25,29.8
