symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
5443,多,突破,2026-02-04 11:25:00,89.2,2026-02-04 13:25:00,89.8,收盤平倉,0.673,0.401,89.3,89.1
5443,多,突破,2026-02-05 09:15:00,89.6,2026-02-05 10:05:00,89.7,移動停利,0.112,-0.16,89.2,87.3
5443,多,突破,2026-02-25 09:00:00,88.5,2026-02-25 11:35:00,87.0,移動停利,-1.695,-1.966,87.1,86.8
5443,多,突破,2026-02-26 09:00:00,88.8,2026-02-26 09:25:00,91.8,移動停利,3.378,3.107,88.6,88.0
5443,多,突破,2026-03-02 09:10:00,91.9,2026-03-02 13:25:00,93.7,收盤平倉,1.959,1.687,91.9,87.6
5443,多,突破,2026-03-03 09:05:00,95.6,2026-03-03 09:35:00,94.6,移動停利,-1.046,-1.317,94.8,92.8
5443,多,突破,2026-03-04 12:20:00,87.7,2026-03-04 12:50:00,86.6,EXIT,-1.254,-1.526,87.8,86.7
5443,多,突破,2026-03-06 10:15:00,94.1,2026-03-06 13:25:00,95.1,收盤平倉,1.063,0.791,94.1,92.1
5443,多,突破,2026-03-09 11:15:00,90.2,2026-03-09 13:25:00,90.2,收盤平倉,0.0,-0.271,89.4,88.5
5443,多,突破,2026-03-10 09:00:00,96.2,2026-03-10 10:10:00,95.6,移動停利,-0.624,-0.895,90.3,89.5
5443,多,突破,2026-03-11 09:00:00,97.5,2026-03-11 13:20:00,97.4,移動停利,-0.103,-0.374,94.2,93.0
5443,多,突破,2026-03-12 09:35:00,98.3,2026-03-12 10:00:00,96.7,移動停利,-1.628,-1.899,98.4,95.6
5443,多,突破,2026-03-13 10:40:00,97.1,2026-03-13 13:25:00,96.5,收盤平倉,-0.618,-0.889,97.0,93.9
5443,多,突破,2026-03-16 09:00:00,97.6,2026-03-16 09:10:00,96.0,移動停利,-1.639,-1.911,97.3,96.5
5443,多,突破,2026-03-17 09:00:00,110.5,2026-03-17 09:10:00,108.0,移動停利,-2.262,-2.534,106.0,106.0
5443,多,突破,2026-03-18 09:00:00,104.5,2026-03-18 10:00:00,104.0,移動停利,-0.478,-0.75,103.5,101.0
5443,多,突破,2026-03-19 11:20:00,104.5,2026-03-19 13:15:00,103.0,EXIT,-1.435,-1.707,104.0,103.5
5443,多,突破,2026-03-20 09:00:00,107.0,2026-03-20 09:15:00,104.5,移動停利,-2.336,-2.608,105.0,103.0
5443,多,突破,2026-03-23 09:45:00,104.0,2026-03-23 10:35:00,104.0,移動停利,0.0,-0.271,103.5,96.5
5443,多,突破,2026-03-24 09:00:00,103.5,2026-03-24 09:15:00,100.0,移動停利,-3.382,-3.653,102.5,101.0
5443,多,突破,2026-03-25 09:00:00,103.0,2026-03-25 13:25:00,105.5,移動停利,2.427,2.156,102.5,100.0
5443,多,突破,2026-03-26 09:00:00,108.0,2026-03-26 09:25:00,107.5,移動停利,-0.463,-0.734,107.0,105.5
5443,多,突破,2026-03-27 10:50:00,101.0,2026-03-27 13:25:00,103.5,收盤平倉,2.475,2.204,101.0,99.5
5443,多,突破,2026-03-30 11:05:00,101.5,2026-03-30 13:25:00,102.0,收盤平倉,0.493,0.221,101.0,99.9
5443,多,突破,2026-03-31 10:00:00,104.5,2026-03-31 10:30:00,102.5,移動停利,-1.914,-2.185,102.5,98.8
5443,多,突破,2026-04-01 09:00:00,103.5,2026-04-01 10:30:00,102.5,移動停利,-0.966,-1.237,100.5,98.9
5443,多,突破,2026-04-02 09:05:00,102.5,2026-04-02 09:20:00,100.5,移動停利,-1.951,-2.222,102.5,101.0
5443,多,突破,2026-04-08 09:00:00,104.0,2026-04-08 09:10:00,104.0,移動停利,0.0,-0.271,102.0,101.0
5443,多,突破,2026-04-09 09:00:00,110.5,2026-04-09 12:30:00,116.5,移動停利,5.43,5.159,108.0,107.0
5443,多,突破,2026-04-10 11:10:00,113.5,2026-04-10 13:25:00,115.5,收盤平倉,1.762,1.491,113.0,111.0
5443,多,突破,2026-04-13 09:00:00,116.5,2026-04-13 09:10:00,117.5,移動停利,0.858,0.587,116.0,114.0
5443,多,突破,2026-04-14 10:45:00,115.0,2026-04-14 11:20:00,114.0,移動停利,-0.87,-1.141,114.0,108.0
5443,多,突破,2026-04-15 11:15:00,113.5,2026-04-15 13:25:00,115.0,收盤平倉,1.322,1.05,113.0,111.5
5443,多,突破,2026-04-16 12:55:00,113.5,2026-04-16 13:25:00,114.5,收盤平倉,0.881,0.61,113.5,112.5
5443,多,突破,2026-04-17 10:20:00,114.5,2026-04-17 13:25:00,114.5,收盤平倉,0.0,-0.271,114.5,112.5
5443,多,突破,2026-04-20 09:00:00,116.0,2026-04-20 12:30:00,120.5,移動停利,3.879,3.608,116.0,114.5
5443,多,突破,2026-04-21 12:40:00,118.0,2026-04-21 13:25:00,118.5,收盤平倉,0.424,0.152,117.0,116.5
5443,多,突破,2026-04-22 09:00:00,120.0,2026-04-22 11:15:00,119.5,移動停利,-0.417,-0.688,119.0,117.0
5443,多,突破,2026-04-23 09:00:00,119.5,2026-04-23 09:15:00,118.0,EXIT,-1.255,-1.526,119.5,118.5
5443,多,突破,2026-04-24 09:00:00,112.5,2026-04-24 10:25:00,117.0,移動停利,4.0,3.729,111.0,108.5
