symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
5443,多,2025-01-02 11:35:00,108.5,2025-01-02 12:20:00,107.0,EXIT,-1.382,-1.604,108.5,108.0
5443,多,2025-01-03 09:05:00,110.0,2025-01-03 09:50:00,108.78,移動停利,-1.109,-1.33,108.5,106.5
5443,多,2025-01-06 09:05:00,109.5,2025-01-06 09:35:00,108.78,移動停利,-0.658,-0.879,109.0,108.0
5443,多,2025-01-07 09:05:00,109.0,2025-01-07 13:25:00,112.5,收盤平倉,3.211,2.99,109.0,108.0
5443,多,2025-01-08 12:15:00,111.0,2025-01-08 13:25:00,112.0,收盤平倉,0.901,0.68,110.5,110.0
5443,多,2025-01-10 11:35:00,104.5,2025-01-10 13:25:00,104.5,收盤平倉,0.0,-0.221,104.5,104.0
5443,多,2025-01-13 13:10:00,99.3,2025-01-13 13:25:00,99.3,收盤平倉,0.0,-0.221,99.3,98.7
5443,多,2025-01-14 09:05:00,99.5,2025-01-14 09:25:00,98.49,移動停利,-1.015,-1.236,99.5,98.8
5443,多,2025-01-15 09:05:00,102.5,2025-01-15 09:15:00,100.45,移動停利,-2.0,-2.221,99.9,99.3
5443,多,2025-01-16 09:05:00,101.5,2025-01-16 13:25:00,104.0,收盤平倉,2.463,2.242,99.8,98.9
5443,多,2025-01-17 13:20:00,101.0,2025-01-17 13:25:00,101.0,收盤平倉,0.0,-0.221,101.0,100.5
5443,多,2025-01-20 09:05:00,102.0,2025-01-20 13:25:00,102.5,收盤平倉,0.49,0.269,101.0,100.5
5443,多,2025-01-21 11:10:00,101.5,2025-01-21 13:25:00,101.0,收盤平倉,-0.493,-0.714,101.5,100.5
5443,多,2025-01-22 09:05:00,102.0,2025-01-22 13:25:00,101.5,收盤平倉,-0.49,-0.711,101.5,100.5
5443,多,2025-02-03 12:00:00,95.8,2025-02-03 13:25:00,96.4,收盤平倉,0.626,0.405,95.8,94.4
5443,多,2025-02-04 10:05:00,93.4,2025-02-04 13:25:00,93.5,收盤平倉,0.107,-0.114,93.2,92.0
5443,多,2025-02-05 09:05:00,96.2,2025-02-05 13:25:00,96.2,收盤平倉,0.0,-0.221,94.0,92.9
5443,多,2025-02-06 09:05:00,97.0,2025-02-06 09:20:00,95.6,EXIT,-1.443,-1.665,96.2,95.8
5443,多,2025-02-07 10:10:00,95.5,2025-02-07 13:25:00,94.7,收盤平倉,-0.838,-1.059,95.4,94.0
5443,多,2025-02-11 09:05:00,92.4,2025-02-11 09:40:00,90.75,移動停利,-1.786,-2.007,91.7,91.3
5443,多,2025-02-12 09:05:00,91.5,2025-02-12 10:50:00,90.45,移動停利,-1.148,-1.369,89.6,89.2
5443,多,2025-02-13 09:05:00,91.8,2025-02-13 13:25:00,92.0,收盤平倉,0.218,-0.003,90.4,89.9
5443,多,2025-02-17 09:05:00,92.0,2025-02-17 13:25:00,91.5,收盤平倉,-0.543,-0.765,91.4,91.0
5443,多,2025-02-18 09:05:00,92.7,2025-02-18 09:45:00,93.3,移動停利,0.647,0.426,91.7,91.4
5443,多,2025-02-19 09:25:00,99.8,2025-02-19 09:30:00,100.45,移動停利,0.651,0.43,96.8,95.0
5443,多,2025-02-20 10:55:00,104.0,2025-02-20 12:10:00,102.41,移動停利,-1.529,-1.75,102.5,100.5
5443,多,2025-02-21 11:25:00,102.0,2025-02-21 13:25:00,101.0,收盤平倉,-0.98,-1.202,102.0,101.0
