symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2367,多,2025-01-03 10:50:00,32.75,2025-01-03 12:40:00,32.14,移動停利,-1.863,-2.084,32.6,31.85
2367,多,2025-01-06 11:30:00,31.85,2025-01-06 13:25:00,31.75,收盤平倉,-0.314,-0.535,31.9,31.65
2367,多,2025-01-07 10:15:00,31.9,2025-01-07 12:30:00,31.5,EXIT,-1.254,-1.475,31.95,31.55
2367,多,2025-01-08 09:50:00,31.2,2025-01-08 13:25:00,31.5,收盤平倉,0.962,0.74,31.25,30.9
2367,多,2025-01-10 09:40:00,30.8,2025-01-10 10:30:00,30.18,移動停利,-2.013,-2.234,30.65,30.2
2367,多,2025-01-13 11:25:00,29.1,2025-01-13 13:25:00,28.85,收盤平倉,-0.859,-1.08,29.0,28.7
2367,多,2025-01-14 10:50:00,29.15,2025-01-14 13:25:00,29.55,收盤平倉,1.372,1.151,29.15,28.9
2367,多,2025-01-15 11:00:00,29.6,2025-01-15 13:15:00,29.2,EXIT,-1.351,-1.573,29.6,29.25
2367,多,2025-01-16 10:00:00,30.0,2025-01-16 13:25:00,29.8,收盤平倉,-0.667,-0.888,30.05,29.75
2367,多,2025-01-17 11:10:00,29.6,2025-01-17 13:25:00,29.55,收盤平倉,-0.169,-0.39,29.65,29.45
2367,多,2025-01-20 11:20:00,29.85,2025-01-20 13:25:00,30.0,收盤平倉,0.503,0.281,29.9,29.5
2367,多,2025-01-21 09:25:00,30.45,2025-01-21 13:25:00,30.15,收盤平倉,-0.985,-1.206,30.45,30.05
2367,多,2025-01-22 11:10:00,30.4,2025-01-22 13:25:00,30.55,收盤平倉,0.493,0.272,30.45,30.15
2367,多,2025-02-03 09:20:00,30.15,2025-02-03 13:25:00,30.95,收盤平倉,2.653,2.432,30.2,29.65
2367,多,2025-02-04 09:20:00,31.2,2025-02-04 10:15:00,30.75,EXIT,-1.442,-1.664,31.2,30.8
2367,多,2025-02-05 10:25:00,30.8,2025-02-05 12:50:00,30.55,EXIT,-0.812,-1.033,30.85,30.6
2367,多,2025-02-06 09:25:00,31.1,2025-02-06 11:20:00,31.31,移動停利,0.675,0.454,31.05,30.8
2367,多,2025-02-07 09:35:00,31.45,2025-02-07 13:25:00,31.6,收盤平倉,0.477,0.256,31.4,31.1
2367,多,2025-02-11 12:00:00,30.3,2025-02-11 12:50:00,30.1,EXIT,-0.66,-0.881,30.35,30.15
2367,多,2025-02-12 09:20:00,30.55,2025-02-12 10:00:00,30.25,EXIT,-0.982,-1.203,30.5,30.3
2367,多,2025-02-13 10:35:00,30.25,2025-02-13 13:25:00,30.35,收盤平倉,0.331,0.109,30.3,29.95
2367,多,2025-02-14 10:50:00,30.4,2025-02-14 13:25:00,30.35,收盤平倉,-0.164,-0.386,30.35,30.25
2367,多,2025-02-17 09:20:00,30.75,2025-02-17 09:30:00,30.87,移動停利,0.39,0.169,30.8,30.6
2367,多,2025-02-18 09:30:00,31.1,2025-02-18 13:10:00,30.77,移動停利,-1.061,-1.282,31.1,30.85
2367,多,2025-02-19 09:20:00,31.0,2025-02-19 13:25:00,30.65,收盤平倉,-1.129,-1.35,30.95,30.65
2367,多,2025-02-20 11:10:00,30.55,2025-02-20 12:55:00,30.35,EXIT,-0.655,-0.876,30.6,30.4
2367,多,2025-02-21 09:20:00,30.4,2025-02-21 13:25:00,30.35,收盤平倉,-0.164,-0.386,30.35,30.1
2367,多,2025-02-24 09:20:00,30.7,2025-02-24 13:25:00,30.75,收盤平倉,0.163,-0.058,30.65,30.15
2367,多,2025-02-26 09:20:00,30.3,2025-02-26 13:25:00,30.5,收盤平倉,0.66,0.439,30.35,30.1
2367,多,2025-03-03 11:35:00,29.25,2025-03-03 13:25:00,29.3,收盤平倉,0.171,-0.05,29.3,29.1
2367,多,2025-03-04 09:25:00,29.0,2025-03-04 13:25:00,29.25,收盤平倉,0.862,0.641,29.0,28.6
2367,多,2025-03-05 09:40:00,29.55,2025-03-05 13:25:00,29.65,收盤平倉,0.338,0.117,29.6,29.3
2367,多,2025-03-07 12:05:00,29.25,2025-03-07 12:50:00,29.1,EXIT,-0.513,-0.734,29.3,29.15
2367,多,2025-03-10 10:50:00,29.55,2025-03-10 13:25:00,29.35,收盤平倉,-0.677,-0.898,29.55,29.2
2367,多,2025-03-11 10:50:00,28.6,2025-03-11 13:25:00,28.85,收盤平倉,0.874,0.653,28.6,28.2
2367,多,2025-03-12 09:45:00,29.1,2025-03-12 13:25:00,29.1,收盤平倉,0.0,-0.221,29.15,28.95
2367,多,2025-03-13 10:00:00,29.95,2025-03-13 11:05:00,29.5,EXIT,-1.503,-1.724,30.0,29.6
2367,多,2025-03-14 11:00:00,28.7,2025-03-14 13:25:00,28.75,收盤平倉,0.174,-0.047,28.65,28.4
2367,多,2025-03-18 09:25:00,29.7,2025-03-18 13:25:00,29.8,收盤平倉,0.337,0.115,29.55,29.35
2367,多,2025-03-19 09:20:00,30.0,2025-03-19 12:50:00,29.64,移動停利,-1.2,-1.421,30.0,29.6
2367,多,2025-03-20 09:20:00,29.9,2025-03-20 09:50:00,29.75,EXIT,-0.502,-0.723,29.9,29.8
2367,多,2025-03-21 09:55:00,30.1,2025-03-21 13:25:00,30.05,收盤平倉,-0.166,-0.387,30.1,29.9
2367,多,2025-03-26 13:00:00,29.75,2025-03-26 13:25:00,29.75,收盤平倉,0.0,-0.221,29.75,29.6
2367,多,2025-03-28 12:45:00,27.75,2025-03-28 13:25:00,27.75,收盤平倉,0.0,-0.221,27.8,27.5
2367,多,2025-03-31 12:15:00,25.7,2025-03-31 13:25:00,25.7,收盤平倉,0.0,-0.221,25.75,25.55
2367,多,2025-04-01 09:20:00,26.45,2025-04-01 13:25:00,26.65,收盤平倉,0.756,0.535,26.45,26.05
2367,多,2025-04-02 11:30:00,26.95,2025-04-02 13:25:00,27.0,收盤平倉,0.186,-0.036,27.0,26.35
2367,多,2025-04-10 09:20:00,21.75,2025-04-10 13:25:00,21.75,收盤平倉,0.0,-0.221,21.75,21.35
2367,多,2025-04-11 09:25:00,21.0,2025-04-11 09:30:00,20.63,移動停利,-1.762,-1.983,20.75,19.8
2367,多,2025-04-14 13:15:00,23.0,2025-04-14 13:25:00,23.0,收盤平倉,0.0,-0.221,22.95,22.75
2367,多,2025-04-15 09:40:00,23.6,2025-04-15 13:25:00,24.05,收盤平倉,1.907,1.686,23.45,23.1
2367,多,2025-04-16 09:45:00,23.95,2025-04-16 10:40:00,23.47,移動停利,-2.004,-2.225,23.9,23.55
2367,多,2025-04-17 10:10:00,23.1,2025-04-17 13:25:00,23.2,收盤平倉,0.433,0.212,23.1,22.7
2367,多,2025-04-18 09:20:00,23.35,2025-04-18 13:25:00,23.15,收盤平倉,-0.857,-1.078,23.3,23.05
2367,多,2025-04-23 10:35:00,23.15,2025-04-23 13:25:00,23.2,收盤平倉,0.216,-0.005,23.1,22.8
2367,多,2025-04-24 11:50:00,23.15,2025-04-24 12:20:00,23.0,EXIT,-0.648,-0.869,23.15,23.05
2367,多,2025-04-25 12:15:00,23.55,2025-04-25 13:25:00,23.45,收盤平倉,-0.425,-0.646,23.55,23.4
2367,多,2025-04-28 09:25:00,24.15,2025-04-28 13:25:00,23.95,收盤平倉,-0.828,-1.049,23.9,23.65
2367,多,2025-04-29 11:10:00,24.5,2025-04-29 13:25:00,24.95,收盤平倉,1.837,1.615,24.45,24.0
2367,多,2025-05-02 11:30:00,24.55,2025-05-02 13:25:00,24.45,收盤平倉,-0.407,-0.629,24.55,24.35
2367,多,2025-05-05 11:40:00,23.7,2025-05-05 13:25:00,23.6,收盤平倉,-0.422,-0.643,23.7,23.3
2367,多,2025-05-06 09:20:00,23.8,2025-05-06 13:25:00,24.45,收盤平倉,2.731,2.51,23.75,23.45
