symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2337,多,2026-02-02 12:40:00,85.3,2026-02-02 13:25:00,85.1,收盤平倉,-0.234,-0.456,84.7,83.6
2337,多,2026-02-03 09:05:00,93.2,2026-02-03 09:50:00,91.34,移動停利,-1.996,-2.217,85.7,84.6
2337,多,2026-02-04 09:10:00,86.4,2026-02-04 09:20:00,88.0,移動停利,1.852,1.631,85.8,82.7
2337,多,2026-02-05 09:30:00,90.5,2026-02-05 09:45:00,89.77,移動停利,-0.807,-1.028,90.2,86.1
2337,多,2026-02-06 10:50:00,84.6,2026-02-06 11:20:00,83.01,移動停利,-1.879,-2.101,83.5,79.5
2337,多,2026-02-09 09:05:00,88.1,2026-02-09 13:25:00,88.8,收盤平倉,0.795,0.573,81.6,80.2
2337,多,2026-02-10 09:05:00,94.6,2026-02-10 09:20:00,92.9,移動停利,-1.797,-2.018,88.8,88.8
2337,多,2026-02-11 09:05:00,93.0,2026-02-11 09:15:00,93.1,移動停利,0.108,-0.114,90.0,89.4
2337,多,2026-02-23 09:05:00,105.0,2026-02-23 09:10:00,104.37,移動停利,-0.6,-0.821,98.5,97.8
2337,多,2026-02-24 09:20:00,105.0,2026-02-24 09:25:00,104.86,移動停利,-0.133,-0.355,105.0,101.5
2337,多,2026-02-25 12:35:00,107.5,2026-02-25 13:25:00,107.5,收盤平倉,0.0,-0.221,107.5,105.5
2337,多,2026-02-26 09:05:00,111.5,2026-02-26 09:10:00,109.27,移動停利,-2.0,-2.221,108.5,106.5
2337,多,2026-03-02 09:35:00,111.5,2026-03-02 09:40:00,111.23,移動停利,-0.242,-0.463,110.5,105.5
2337,多,2026-03-05 09:05:00,107.5,2026-03-05 10:30:00,105.35,移動停利,-2.0,-2.221,99.9,97.5
2337,多,2026-03-06 09:10:00,109.5,2026-03-06 09:25:00,107.8,移動停利,-1.553,-1.774,107.5,107.5
2337,多,2026-03-10 09:05:00,96.8,2026-03-10 09:15:00,95.45,移動停利,-1.395,-1.616,92.3,92.3
2337,多,2026-03-11 09:05:00,96.1,2026-03-11 09:30:00,97.51,移動停利,1.467,1.246,91.3,89.8
2337,多,2026-03-12 09:05:00,106.0,2026-03-12 09:10:00,105.84,移動停利,-0.151,-0.372,99.7,99.7
2337,多,2026-03-13 09:05:00,106.5,2026-03-13 13:25:00,108.5,收盤平倉,1.878,1.657,102.0,98.5
2337,多,2026-03-16 09:05:00,119.0,2026-03-16 13:25:00,119.0,收盤平倉,0.0,-0.221,108.5,108.5
2337,多,2026-03-17 09:05:00,130.5,2026-03-17 13:25:00,130.5,收盤平倉,0.0,-0.221,119.0,119.0
2337,多,2026-03-18 09:05:00,143.5,2026-03-18 10:00:00,140.63,移動停利,-2.0,-2.221,130.5,130.5
2337,多,2026-03-19 09:15:00,147.0,2026-03-19 09:25:00,144.06,移動停利,-2.0,-2.221,143.5,139.5
2337,多,2026-03-20 09:05:00,168.5,2026-03-20 09:10:00,165.13,移動停利,-2.0,-2.221,157.5,157.5
2337,多,2026-03-23 09:20:00,155.0,2026-03-23 09:30:00,151.9,移動停利,-2.0,-2.221,152.0,147.0
2337,多,2026-03-24 12:05:00,144.5,2026-03-24 12:25:00,141.61,移動停利,-2.0,-2.221,134.0,134.0
2337,多,2026-03-25 09:20:00,141.0,2026-03-25 10:20:00,138.18,移動停利,-2.0,-2.221,135.5,134.0
2337,多,2026-03-30 09:40:00,127.0,2026-03-30 10:20:00,124.46,移動停利,-2.0,-2.221,118.0,115.5
2337,多,2026-04-01 09:20:00,127.0,2026-04-01 13:20:00,127.0,收盤平倉,0.0,-0.221,116.5,115.5
2337,多,2026-04-02 09:20:00,130.0,2026-04-02 10:20:00,130.34,移動停利,0.262,0.04,127.0,115.5
2337,多,2026-04-08 09:20:00,150.0,2026-04-08 13:20:00,150.0,收盤平倉,0.0,-0.221,137.5,127.0
2337,多,2026-04-10 09:05:00,151.5,2026-04-10 09:10:00,152.88,移動停利,0.911,0.69,143.0,137.0
2337,多,2026-04-13 09:10:00,148.5,2026-04-13 09:20:00,149.45,移動停利,0.64,0.418,148.0,144.0
2337,多,2026-04-14 09:05:00,150.5,2026-04-14 09:10:00,147.49,移動停利,-2.0,-2.221,146.5,145.5
2337,多,2026-04-16 11:05:00,138.5,2026-04-16 12:15:00,136.22,移動停利,-1.646,-1.867,137.5,134.5
2337,多,2026-04-20 12:45:00,120.5,2026-04-20 13:25:00,121.0,收盤平倉,0.415,0.194,119.5,118.0
2337,多,2026-04-21 09:05:00,128.5,2026-04-21 09:10:00,126.91,移動停利,-1.237,-1.459,121.5,118.0
2337,多,2026-04-22 09:25:00,137.5,2026-04-22 09:30:00,135.73,移動停利,-1.287,-1.509,133.5,130.0
2337,多,2026-04-23 09:05:00,138.5,2026-04-23 09:10:00,140.14,移動停利,1.184,0.963,135.0,132.0
2337,多,2026-04-24 09:20:00,130.0,2026-04-24 09:30:00,128.38,移動停利,-1.246,-1.467,130.0,126.0
2337,多,2026-04-27 09:05:00,142.5,2026-04-27 09:10:00,140.14,移動停利,-1.656,-1.877,133.5,131.0
2337,多,2026-04-28 09:05:00,156.0,2026-04-28 09:10:00,153.37,移動停利,-1.686,-1.907,145.0,145.0
2337,多,2026-04-29 09:05:00,162.5,2026-04-29 09:10:00,164.15,移動停利,1.015,0.794,159.5,159.5
2337,多,2026-04-30 09:20:00,167.0,2026-04-30 09:35:00,165.13,移動停利,-1.12,-1.341,166.5,162.5
2337,多,2026-05-04 09:10:00,162.0,2026-05-04 09:30:00,159.74,移動停利,-1.395,-1.616,160.0,154.0
2337,多,2026-05-05 09:10:00,157.0,2026-05-05 09:30:00,153.86,移動停利,-2.0,-2.221,156.5,153.0
2337,多,2026-05-06 09:05:00,175.0,2026-05-06 09:25:00,172.97,移動停利,-1.16,-1.381,162.5,160.5
2337,多,2026-05-07 12:55:00,165.0,2026-05-07 13:25:00,165.0,收盤平倉,0.0,-0.221,163.0,161.5
