symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6462,多,回踩,2026-02-05 10:00:00,112.5,2026-02-05 11:25:00,111.5,移動停利,-0.889,-1.11,111.5,108.0
6462,多,回踩,2026-02-25 09:45:00,117.0,2026-02-25 13:30:00,122.0,收盤平倉,4.274,4.052,116.5,115.0
6462,多,回踩,2026-03-02 09:20:00,118.0,2026-03-02 09:50:00,116.0,移動停利,-1.695,-1.916,117.0,115.0
6462,多,回踩,2026-04-02 13:15:00,108.5,2026-04-02 13:30:00,109.0,收盤平倉,0.461,0.24,108.5,107.0
6462,多,回踩,2026-04-14 10:05:00,108.5,2026-04-14 10:25:00,106.5,移動停利,-1.843,-2.065,108.0,106.5
6462,多,回踩,2026-04-16 09:35:00,116.5,2026-04-16 13:30:00,116.5,收盤平倉,0.0,-0.221,112.0,108.0
6462,多,回踩,2026-04-17 09:30:00,119.0,2026-04-17 09:55:00,120.0,移動停利,0.84,0.619,120.5,116.5
6462,多,回踩,2026-04-30 10:30:00,126.0,2026-04-30 10:55:00,123.5,移動停利,-1.984,-2.205,124.0,121.0
6462,多,回踩,2026-05-05 10:00:00,127.0,2026-05-05 11:40:00,127.5,移動停利,0.394,0.172,127.0,125.0
6462,多,回踩,2026-05-08 11:15:00,128.5,2026-05-08 13:05:00,126.5,移動停利,-1.556,-1.778,128.5,127.0
6462,多,回踩,2026-05-11 12:50:00,131.0,2026-05-11 13:30:00,129.5,收盤平倉,-1.145,-1.366,131.0,128.0
