symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2337,多,2025-01-03 09:05:00,19.9,2025-01-03 09:15:00,19.75,移動停利,-0.754,-0.975,19.6,19.5
2337,多,2025-01-03 12:00:00,19.65,2025-01-06 09:00:00,19.8,移動停利,0.763,0.542,19.65,19.55
2337,多,2025-01-03 12:15:00,19.65,2025-01-06 09:00:00,19.8,移動停利,0.763,0.542,19.65,19.55
2337,多,2025-01-03 13:20:00,19.65,2025-01-06 09:00:00,19.8,移動停利,0.763,0.542,19.65,19.55
2337,多,2025-01-06 09:05:00,19.9,2025-01-06 09:45:00,19.85,移動停利,-0.251,-0.473,19.65,19.55
2337,多,2025-01-06 10:10:00,20.05,2025-01-06 12:35:00,20.1,移動停利,0.249,0.028,20.05,19.8
2337,多,2025-01-06 10:25:00,20.05,2025-01-06 12:35:00,20.1,移動停利,0.249,0.028,20.05,19.8
2337,多,2025-01-06 10:50:00,20.05,2025-01-06 12:35:00,20.1,移動停利,0.249,0.028,20.05,19.8
2337,多,2025-01-06 11:25:00,20.1,2025-01-06 12:35:00,20.1,移動停利,0.0,-0.221,20.1,19.8
2337,多,2025-01-07 09:00:00,20.5,2025-01-07 09:05:00,20.54,移動停利,0.195,-0.026,20.3,19.9
2337,多,2025-01-07 13:05:00,20.1,2025-01-08 09:00:00,19.9,移動停利,-0.995,-1.216,20.1,20.05
2337,多,2025-01-07 13:20:00,20.1,2025-01-08 09:00:00,19.9,移動停利,-0.995,-1.216,20.1,20.0
2337,多,2025-01-08 12:10:00,19.7,2025-01-08 13:05:00,19.5,移動停利,-1.015,-1.236,19.65,19.45
2337,多,2025-01-08 12:30:00,19.65,2025-01-08 13:15:00,19.45,移動停利,-1.018,-1.239,19.55,19.4
2337,多,2025-01-10 09:25:00,18.55,2025-01-10 09:50:00,18.36,移動停利,-1.024,-1.246,18.5,18.35
2337,多,2025-01-10 13:20:00,18.35,2025-01-13 09:00:00,18.17,移動停利,-0.981,-1.202,18.35,18.25
2337,多,2025-01-13 12:35:00,17.85,2025-01-14 09:00:00,17.87,移動停利,0.112,-0.109,17.8,17.65
2337,多,2025-01-14 11:15:00,18.15,2025-01-14 11:45:00,18.12,移動停利,-0.165,-0.387,18.05,17.7
2337,多,2025-01-14 11:35:00,18.3,2025-01-14 11:45:00,18.12,移動停利,-0.984,-1.205,18.2,17.85
2337,多,2025-01-16 09:05:00,18.15,2025-01-16 09:15:00,18.17,移動停利,0.11,-0.111,18.15,17.9
2337,多,2025-01-16 12:45:00,18.35,2025-01-17 09:00:00,18.91,移動停利,3.052,2.831,18.35,18.3
2337,多,2025-01-16 13:00:00,18.35,2025-01-17 09:00:00,18.91,移動停利,3.052,2.831,18.35,18.3
2337,多,2025-01-16 13:25:00,18.35,2025-01-17 09:00:00,18.91,移動停利,3.052,2.831,18.35,18.3
2337,多,2025-01-17 11:20:00,18.85,2025-01-20 09:00:00,19.21,移動停利,1.91,1.689,18.75,18.65
2337,多,2025-01-17 11:35:00,18.85,2025-01-20 09:00:00,19.21,移動停利,1.91,1.689,18.85,18.65
2337,多,2025-01-17 11:50:00,18.95,2025-01-20 09:00:00,19.21,移動停利,1.372,1.151,18.9,18.65
2337,多,2025-01-17 12:10:00,18.95,2025-01-20 09:00:00,19.21,移動停利,1.372,1.151,18.9,18.65
2337,多,2025-01-17 12:45:00,18.95,2025-01-20 09:00:00,19.21,移動停利,1.372,1.151,18.9,18.65
2337,多,2025-01-20 09:05:00,19.15,2025-01-20 09:20:00,19.06,移動停利,-0.47,-0.691,19.1,18.85
2337,多,2025-01-20 11:20:00,19.35,2025-01-20 13:00:00,19.45,移動停利,0.517,0.296,19.3,19.15
2337,多,2025-01-20 12:00:00,19.45,2025-01-20 13:00:00,19.45,移動停利,0.0,-0.221,19.4,19.15
2337,多,2025-01-20 12:20:00,19.6,2025-01-20 13:00:00,19.45,移動停利,-0.765,-0.987,19.5,19.25
2337,多,2025-01-21 09:05:00,19.85,2025-01-21 09:30:00,19.9,移動停利,0.252,0.031,19.65,19.35
2337,多,2025-01-21 09:20:00,19.95,2025-01-21 09:30:00,19.9,移動停利,-0.251,-0.472,19.9,19.45
2337,多,2025-01-22 09:55:00,19.25,2025-01-22 10:45:00,19.06,移動停利,-0.987,-1.208,19.25,19.1
2337,多,2025-01-22 12:00:00,19.2,2025-02-03 09:00:00,19.16,移動停利,-0.208,-0.43,19.2,19.0
2337,多,2025-01-22 12:35:00,19.25,2025-02-03 09:00:00,19.16,移動停利,-0.468,-0.689,19.15,19.0
2337,多,2025-01-22 13:05:00,19.25,2025-02-03 09:00:00,19.16,移動停利,-0.468,-0.689,19.25,19.0
2337,多,2025-01-22 13:20:00,19.3,2025-02-03 09:00:00,19.16,移動停利,-0.725,-0.947,19.25,19.1
2337,多,2025-02-03 11:20:00,18.75,2025-02-04 09:00:00,18.76,移動停利,0.053,-0.168,18.75,18.6
2337,多,2025-02-03 11:40:00,18.8,2025-02-04 09:00:00,18.76,移動停利,-0.213,-0.434,18.8,18.6
2337,多,2025-02-03 12:45:00,18.8,2025-02-04 09:00:00,18.76,移動停利,-0.213,-0.434,18.8,18.6
2337,多,2025-02-03 13:10:00,18.85,2025-02-04 09:00:00,18.76,移動停利,-0.477,-0.699,18.8,18.65
2337,多,2025-02-04 12:55:00,18.65,2025-02-05 09:00:00,18.91,移動停利,1.394,1.173,18.6,18.4
2337,多,2025-02-05 09:00:00,19.05,2025-02-05 10:10:00,18.86,移動停利,-0.997,-1.219,18.6,18.4
2337,多,2025-02-06 09:00:00,18.85,2025-02-06 09:50:00,19.21,移動停利,1.91,1.689,18.8,18.7
2337,多,2025-02-06 09:25:00,19.05,2025-02-06 09:50:00,19.21,移動停利,0.84,0.619,19.0,18.7
2337,多,2025-02-06 09:50:00,19.3,2025-02-06 10:10:00,19.26,移動停利,-0.207,-0.429,19.05,18.7
2337,多,2025-02-06 12:00:00,19.35,2025-02-07 09:00:00,19.5,移動停利,0.775,0.554,19.3,19.1
2337,多,2025-02-06 12:35:00,19.35,2025-02-07 09:00:00,19.5,移動停利,0.775,0.554,19.35,19.1
2337,多,2025-02-06 12:55:00,19.4,2025-02-07 09:00:00,19.5,移動停利,0.515,0.294,19.4,19.1
2337,多,2025-02-07 09:05:00,19.55,2025-02-07 09:10:00,19.5,移動停利,-0.256,-0.477,19.45,19.1
2337,多,2025-02-07 09:20:00,19.7,2025-02-07 09:55:00,19.5,移動停利,-1.015,-1.236,19.7,19.3
2337,多,2025-02-07 11:35:00,19.65,2025-02-10 09:00:00,19.6,移動停利,-0.254,-0.476,19.6,19.45
2337,多,2025-02-07 11:50:00,19.65,2025-02-10 09:00:00,19.6,移動停利,-0.254,-0.476,19.65,19.55
2337,多,2025-02-10 09:00:00,19.7,2025-02-10 09:05:00,19.55,移動停利,-0.761,-0.983,19.65,19.55
2337,多,2025-02-10 12:15:00,19.5,2025-02-10 12:25:00,19.45,移動停利,-0.256,-0.478,19.5,19.45
2337,多,2025-02-10 12:30:00,19.6,2025-02-11 09:20:00,19.5,移動停利,-0.51,-0.731,19.5,19.45
2337,多,2025-02-11 09:05:00,19.65,2025-02-11 09:20:00,19.5,移動停利,-0.763,-0.985,19.65,19.45
2337,多,2025-02-11 11:30:00,19.4,2025-02-12 09:45:00,19.6,移動停利,1.031,0.81,19.4,19.25
2337,多,2025-02-12 09:05:00,19.4,2025-02-12 09:45:00,19.6,移動停利,1.031,0.81,19.4,19.25
2337,多,2025-02-12 09:20:00,19.5,2025-02-12 09:45:00,19.6,移動停利,0.513,0.292,19.35,19.25
2337,多,2025-02-12 09:45:00,19.75,2025-02-12 11:00:00,19.55,移動停利,-1.013,-1.234,19.6,19.25
2337,多,2025-02-13 09:05:00,19.85,2025-02-13 09:10:00,19.8,移動停利,-0.252,-0.473,19.55,19.5
2337,多,2025-02-13 09:20:00,20.4,2025-02-13 09:30:00,20.39,移動停利,-0.049,-0.27,20.0,19.45
2337,多,2025-02-13 09:45:00,20.75,2025-02-13 10:00:00,20.89,移動停利,0.675,0.453,20.7,19.95
2337,多,2025-02-13 10:00:00,20.95,2025-02-13 10:05:00,20.79,移動停利,-0.764,-0.985,20.8,19.95
2337,多,2025-02-13 10:45:00,21.15,2025-02-13 11:50:00,21.19,移動停利,0.189,-0.032,21.1,19.95
2337,多,2025-02-13 11:00:00,21.2,2025-02-13 11:50:00,21.19,移動停利,-0.047,-0.268,21.1,19.95
2337,多,2025-02-13 11:15:00,21.3,2025-02-13 11:50:00,21.19,移動停利,-0.516,-0.738,21.2,20.5
2337,多,2025-02-14 10:30:00,20.65,2025-02-14 10:55:00,21.04,移動停利,1.889,1.667,20.55,19.9
2337,多,2025-02-14 10:45:00,20.85,2025-02-14 10:55:00,21.04,移動停利,0.911,0.69,20.55,19.9
2337,多,2025-02-14 11:00:00,21.05,2025-02-14 11:20:00,20.89,移動停利,-0.76,-0.981,20.8,19.8
2337,多,2025-02-14 11:50:00,21.35,2025-02-14 12:10:00,21.24,移動停利,-0.515,-0.736,21.3,20.4
2337,多,2025-02-17 09:55:00,21.0,2025-02-17 10:15:00,21.04,移動停利,0.19,-0.031,21.0,20.4
2337,多,2025-02-17 10:10:00,21.15,2025-02-17 10:25:00,21.14,移動停利,-0.047,-0.269,21.0,20.4
2337,多,2025-02-17 10:25:00,21.35,2025-02-17 10:45:00,21.14,移動停利,-0.984,-1.205,21.0,20.4
2337,多,2025-02-17 10:55:00,21.25,2025-02-17 11:10:00,21.19,移動停利,-0.282,-0.504,21.0,20.4
2337,多,2025-02-17 13:20:00,21.15,2025-02-18 09:05:00,21.14,移動停利,-0.047,-0.269,21.15,21.05
2337,多,2025-02-18 09:20:00,21.35,2025-02-18 09:55:00,21.73,移動停利,1.78,1.559,21.2,21.05
2337,多,2025-02-18 09:40:00,21.5,2025-02-18 09:55:00,21.73,移動停利,1.07,0.849,21.4,21.15
2337,多,2025-02-18 10:00:00,22.2,2025-02-18 10:05:00,22.18,移動停利,-0.09,-0.311,21.55,21.2
2337,多,2025-02-19 09:05:00,22.7,2025-02-19 09:10:00,22.82,移動停利,0.529,0.307,22.5,22.1
2337,多,2025-02-19 11:30:00,22.5,2025-02-19 11:50:00,22.32,移動停利,-0.8,-1.021,22.5,22.15
2337,多,2025-02-19 13:25:00,22.35,2025-02-20 09:05:00,22.18,移動停利,-0.761,-0.982,22.35,22.25
2337,多,2025-02-20 11:10:00,22.3,2025-02-20 12:25:00,22.27,移動停利,-0.135,-0.356,22.25,21.85
2337,多,2025-02-20 11:30:00,22.3,2025-02-20 12:25:00,22.27,移動停利,-0.135,-0.356,22.25,21.85
2337,多,2025-02-20 11:50:00,22.3,2025-02-20 12:25:00,22.27,移動停利,-0.135,-0.356,22.3,21.9
2337,多,2025-02-20 12:30:00,22.45,2025-02-20 12:40:00,22.42,移動停利,-0.134,-0.355,22.3,22.15
2337,多,2025-02-20 12:50:00,22.5,2025-02-21 09:00:00,22.32,移動停利,-0.8,-1.021,22.5,22.15
2337,多,2025-02-21 10:55:00,21.95,2025-02-21 11:35:00,22.03,移動停利,0.364,0.143,21.95,21.7
2337,多,2025-02-21 11:30:00,22.05,2025-02-21 11:35:00,22.03,移動停利,-0.091,-0.312,21.95,21.7
2337,多,2025-02-24 09:05:00,22.1,2025-02-24 09:30:00,21.88,移動停利,-0.995,-1.217,22.0,21.8
2337,多,2025-02-25 10:35:00,21.65,2025-02-25 10:55:00,21.73,移動停利,0.37,0.148,21.55,21.25
2337,多,2025-02-25 10:50:00,21.8,2025-02-25 10:55:00,21.73,移動停利,-0.321,-0.542,21.45,21.2
2337,多,2025-02-25 12:20:00,22.1,2025-02-25 12:30:00,22.57,移動停利,2.127,1.905,21.95,21.6
2337,多,2025-02-25 12:35:00,22.45,2025-02-25 12:50:00,22.37,移動停利,-0.356,-0.578,22.3,21.7
2337,多,2025-02-26 09:35:00,23.1,2025-02-26 09:40:00,22.92,移動停利,-0.779,-1.0,22.8,22.05
2337,多,2025-02-27 13:20:00,22.0,2025-03-03 09:00:00,21.88,移動停利,-0.545,-0.767,22.0,21.8
2337,多,2025-03-03 11:50:00,21.7,2025-03-03 13:15:00,21.48,移動停利,-1.014,-1.235,21.6,21.35
2337,多,2025-03-04 12:25:00,21.0,2025-03-05 09:00:00,20.94,移動停利,-0.286,-0.507,21.0,20.75
2337,多,2025-03-04 12:40:00,21.0,2025-03-05 09:00:00,20.94,移動停利,-0.286,-0.507,20.95,20.8
2337,多,2025-03-04 13:20:00,21.05,2025-03-05 09:00:00,20.94,移動停利,-0.523,-0.744,21.05,20.8
2337,多,2025-03-05 10:40:00,21.15,2025-03-05 12:40:00,21.09,移動停利,-0.284,-0.505,21.15,20.75
2337,多,2025-03-06 13:10:00,20.95,2025-03-07 09:00:00,20.74,移動停利,-1.002,-1.224,20.95,20.8
2337,多,2025-03-07 09:10:00,21.1,2025-03-07 09:35:00,21.19,移動停利,0.427,0.205,20.95,20.65
2337,多,2025-03-07 10:25:00,21.3,2025-03-07 10:40:00,21.38,移動停利,0.376,0.154,21.3,20.65
2337,多,2025-03-07 10:45:00,21.55,2025-03-07 10:55:00,21.53,移動停利,-0.093,-0.314,21.4,20.65
2337,多,2025-03-10 09:00:00,21.85,2025-03-10 09:05:00,21.73,移動停利,-0.549,-0.77,21.75,21.3
2337,多,2025-03-11 11:15:00,21.25,2025-03-12 09:00:00,21.43,移動停利,0.847,0.626,21.25,20.9
2337,多,2025-03-11 11:50:00,21.25,2025-03-12 09:00:00,21.43,移動停利,0.847,0.626,21.25,21.1
2337,多,2025-03-11 12:10:00,21.25,2025-03-12 09:00:00,21.43,移動停利,0.847,0.626,21.25,21.1
2337,多,2025-03-11 12:25:00,21.5,2025-03-12 09:00:00,21.43,移動停利,-0.326,-0.547,21.35,21.15
2337,多,2025-03-11 12:40:00,21.5,2025-03-12 09:00:00,21.43,移動停利,-0.326,-0.547,21.45,21.15
2337,多,2025-03-12 09:25:00,21.4,2025-03-12 09:30:00,21.43,移動停利,0.14,-0.081,21.35,21.15
2337,多,2025-03-12 09:45:00,21.95,2025-03-12 09:50:00,22.08,移動停利,0.592,0.371,21.65,21.15
2337,多,2025-03-12 10:00:00,22.4,2025-03-12 10:05:00,22.18,移動停利,-0.982,-1.203,22.3,21.5
2337,多,2025-03-13 09:05:00,22.15,2025-03-13 09:10:00,22.03,移動停利,-0.542,-0.763,22.1,21.9
2337,多,2025-03-14 11:05:00,21.3,2025-03-14 12:40:00,21.68,移動停利,1.784,1.563,21.25,20.95
2337,多,2025-03-14 11:20:00,21.35,2025-03-14 12:40:00,21.68,移動停利,1.546,1.324,21.25,20.95
2337,多,2025-03-14 11:40:00,21.35,2025-03-14 12:40:00,21.68,移動停利,1.546,1.324,21.25,20.95
2337,多,2025-03-14 12:35:00,21.4,2025-03-14 12:40:00,21.68,移動停利,1.308,1.087,21.35,21.2
2337,多,2025-03-17 09:05:00,22.25,2025-03-17 09:35:00,22.13,移動停利,-0.539,-0.761,21.95,21.4
2337,多,2025-03-17 12:50:00,22.05,2025-03-18 09:00:00,22.57,移動停利,2.358,2.137,22.0,21.85
2337,多,2025-03-18 09:05:00,22.65,2025-03-18 09:10:00,23.27,移動停利,2.737,2.516,22.45,21.9
2337,多,2025-03-18 13:25:00,22.35,2025-03-19 09:00:00,22.13,移動停利,-0.984,-1.206,22.35,22.15
2337,多,2025-03-19 09:30:00,22.4,2025-03-19 09:40:00,22.27,移動停利,-0.58,-0.802,22.35,22.0
2337,多,2025-03-20 09:05:00,21.95,2025-03-20 09:35:00,22.08,移動停利,0.592,0.371,21.9,21.6
2337,多,2025-03-20 09:25:00,22.15,2025-03-20 09:35:00,22.08,移動停利,-0.316,-0.537,22.1,21.6
2337,多,2025-03-21 12:40:00,21.75,2025-03-21 13:15:00,21.53,移動停利,-1.011,-1.233,21.7,21.55
2337,多,2025-03-25 09:05:00,20.95,2025-03-25 09:40:00,20.79,移動停利,-0.764,-0.985,20.9,20.8
2337,多,2025-03-25 11:40:00,20.8,2025-03-26 09:30:00,20.79,移動停利,-0.048,-0.269,20.8,20.65
2337,多,2025-03-25 12:15:00,20.8,2025-03-26 09:30:00,20.79,移動停利,-0.048,-0.269,20.8,20.65
2337,多,2025-03-26 09:00:00,20.8,2025-03-26 09:30:00,20.79,移動停利,-0.048,-0.269,20.8,20.65
2337,多,2025-03-26 09:15:00,20.85,2025-03-26 10:00:00,20.79,移動停利,-0.288,-0.509,20.85,20.65
2337,多,2025-03-26 12:10:00,21.2,2025-03-26 12:45:00,21.14,移動停利,-0.283,-0.504,20.95,20.7
2337,多,2025-03-26 13:10:00,21.35,2025-03-27 09:00:00,21.58,移動停利,1.077,0.856,21.35,20.75
2337,多,2025-03-27 09:05:00,21.6,2025-03-27 09:10:00,21.68,移動停利,0.37,0.149,21.45,20.75
2337,多,2025-03-27 09:20:00,22.45,2025-03-27 09:25:00,22.27,移動停利,-0.802,-1.023,21.9,21.1
2337,多,2025-03-27 11:00:00,22.9,2025-03-27 11:35:00,22.92,移動停利,0.087,-0.134,22.85,21.85
2337,多,2025-03-27 11:45:00,23.25,2025-03-27 11:55:00,23.07,移動停利,-0.774,-0.995,23.1,22.45
2337,多,2025-03-28 10:05:00,23.3,2025-03-28 10:10:00,23.22,移動停利,-0.343,-0.565,23.3,22.7
2337,多,2025-03-28 13:15:00,22.95,2025-03-28 13:25:00,22.72,移動停利,-1.002,-1.223,22.95,22.55
2337,多,2025-04-01 09:25:00,21.3,2025-04-01 09:30:00,21.19,移動停利,-0.516,-0.738,21.05,20.7
2337,多,2025-04-01 10:05:00,21.5,2025-04-01 10:10:00,21.53,移動停利,0.14,-0.082,21.4,20.7
2337,多,2025-04-01 10:20:00,21.85,2025-04-01 10:30:00,21.78,移動停利,-0.32,-0.542,21.5,20.7
2337,多,2025-04-01 10:35:00,22.0,2025-04-01 10:50:00,21.93,移動停利,-0.318,-0.539,21.5,20.7
2337,多,2025-04-02 09:25:00,21.85,2025-04-02 09:35:00,21.68,移動停利,-0.778,-0.999,21.7,21.0
2337,多,2025-04-02 11:15:00,21.9,2025-04-02 11:25:00,21.88,移動停利,-0.091,-0.313,21.9,21.45
2337,多,2025-04-08 12:50:00,17.95,2025-04-08 12:55:00,17.92,移動停利,-0.167,-0.388,17.85,17.7
2337,多,2025-04-08 13:05:00,18.15,2025-04-08 13:20:00,18.02,移動停利,-0.716,-0.938,18.1,17.7
2337,多,2025-04-09 09:00:00,18.35,2025-04-09 09:05:00,18.36,移動停利,0.054,-0.167,18.15,17.9
2337,多,2025-04-10 09:05:00,18.75,2025-04-11 09:00:00,18.56,移動停利,-1.013,-1.235,17.25,16.9
2337,多,2025-04-11 09:15:00,18.75,2025-04-11 09:20:00,18.66,移動停利,-0.48,-0.701,18.75,16.9
2337,多,2025-04-11 11:45:00,18.8,2025-04-11 11:55:00,18.76,移動停利,-0.213,-0.434,18.8,18.25
2337,多,2025-04-14 09:05:00,20.05,2025-04-14 09:15:00,20.0,移動停利,-0.249,-0.471,18.95,18.75
2337,多,2025-04-15 09:05:00,19.55,2025-04-15 09:10:00,19.6,移動停利,0.256,0.035,19.4,19.15
2337,多,2025-04-15 11:05:00,19.7,2025-04-15 12:05:00,19.6,移動停利,-0.508,-0.729,19.6,19.45
2337,多,2025-04-15 11:30:00,19.8,2025-04-15 12:05:00,19.6,移動停利,-1.01,-1.231,19.75,19.45
2337,多,2025-04-15 12:35:00,19.75,2025-04-16 09:00:00,19.65,移動停利,-0.506,-0.728,19.75,19.6
2337,多,2025-04-15 12:55:00,19.8,2025-04-16 09:00:00,19.6,移動停利,-1.01,-1.231,19.75,19.6
2337,多,2025-04-16 12:20:00,19.35,2025-04-16 13:15:00,19.26,移動停利,-0.465,-0.686,19.35,19.2
2337,多,2025-04-16 12:35:00,19.45,2025-04-16 13:15:00,19.26,移動停利,-0.977,-1.198,19.35,19.2
2337,多,2025-04-17 10:40:00,19.15,2025-04-17 10:55:00,19.11,移動停利,-0.209,-0.43,19.1,18.7
2337,多,2025-04-17 10:55:00,19.25,2025-04-17 11:35:00,19.16,移動停利,-0.468,-0.689,19.1,18.75
2337,多,2025-04-17 11:20:00,19.35,2025-04-17 11:35:00,19.16,移動停利,-0.982,-1.203,19.2,18.8
2337,多,2025-04-17 13:10:00,19.15,2025-04-17 13:15:00,19.06,移動停利,-0.47,-0.691,19.15,19.0
2337,多,2025-04-18 09:10:00,19.25,2025-04-18 09:15:00,19.3,移動停利,0.26,0.038,19.25,19.0
2337,多,2025-04-18 09:40:00,19.75,2025-04-18 09:50:00,19.6,移動停利,-0.759,-0.981,19.5,19.05
2337,多,2025-04-22 09:15:00,19.35,2025-04-22 09:20:00,19.3,移動停利,-0.258,-0.48,19.25,18.9
2337,多,2025-04-22 09:40:00,19.55,2025-04-22 10:00:00,19.4,移動停利,-0.767,-0.989,19.5,18.9
2337,多,2025-04-22 12:25:00,19.2,2025-04-23 09:00:00,19.65,移動停利,2.344,2.122,19.15,18.9
2337,多,2025-04-22 12:50:00,19.25,2025-04-23 09:00:00,19.65,移動停利,2.078,1.857,19.2,18.9
2337,多,2025-04-22 13:05:00,19.25,2025-04-23 09:00:00,19.65,移動停利,2.078,1.857,19.2,18.9
2337,多,2025-04-23 09:05:00,19.65,2025-04-23 09:30:00,19.55,移動停利,-0.509,-0.73,19.2,18.95
2337,多,2025-04-23 11:35:00,19.65,2025-04-24 09:00:00,19.7,移動停利,0.254,0.033,19.65,19.45
2337,多,2025-04-23 12:25:00,19.7,2025-04-24 09:00:00,19.7,移動停利,0.0,-0.221,19.7,19.5
2337,多,2025-04-23 12:40:00,19.7,2025-04-24 09:00:00,19.7,移動停利,0.0,-0.221,19.7,19.55
2337,多,2025-04-23 13:05:00,19.7,2025-04-24 09:00:00,19.7,移動停利,0.0,-0.221,19.7,19.55
2337,多,2025-04-23 13:25:00,19.7,2025-04-24 09:00:00,19.7,移動停利,0.0,-0.221,19.7,19.55
2337,多,2025-04-24 12:05:00,19.85,2025-04-24 13:05:00,19.8,移動停利,-0.252,-0.473,19.7,19.4
2337,多,2025-04-25 09:05:00,20.3,2025-04-25 09:25:00,20.15,移動停利,-0.739,-0.96,20.05,19.5
2337,多,2025-04-25 10:00:00,20.45,2025-04-25 10:15:00,20.49,移動停利,0.196,-0.026,20.35,20.05
2337,多,2025-04-25 10:20:00,20.7,2025-04-25 10:25:00,21.14,移動停利,2.126,1.904,20.5,20.1
2337,多,2025-04-25 11:20:00,21.35,2025-04-25 11:35:00,21.24,移動停利,-0.515,-0.736,21.35,20.3
2337,多,2025-04-28 12:20:00,20.9,2025-04-29 09:00:00,20.89,移動停利,-0.048,-0.269,20.9,20.75
2337,多,2025-04-28 12:35:00,20.9,2025-04-29 09:00:00,20.89,移動停利,-0.048,-0.269,20.9,20.75
2337,多,2025-04-28 12:50:00,21.0,2025-04-29 09:00:00,20.89,移動停利,-0.524,-0.745,20.95,20.75
2337,多,2025-04-29 10:20:00,21.15,2025-04-29 10:45:00,21.09,移動停利,-0.284,-0.505,21.1,20.8
2337,多,2025-05-02 09:00:00,20.1,2025-05-02 10:00:00,20.1,移動停利,0.0,-0.221,20.0,19.85
2337,多,2025-05-02 13:15:00,20.05,2025-05-05 09:30:00,20.1,移動停利,0.249,0.028,20.05,19.95
2337,多,2025-05-05 09:05:00,20.25,2025-05-05 09:30:00,20.1,移動停利,-0.741,-0.962,20.05,19.95
2337,多,2025-05-05 11:45:00,19.75,2025-05-05 12:50:00,19.75,移動停利,0.0,-0.221,19.75,19.5
2337,多,2025-05-05 12:00:00,19.85,2025-05-05 12:50:00,19.75,移動停利,-0.504,-0.725,19.75,19.6
2337,多,2025-05-05 12:20:00,19.9,2025-05-05 12:50:00,19.75,移動停利,-0.754,-0.975,19.75,19.55
2337,多,2025-05-06 09:15:00,20.05,2025-05-06 09:25:00,20.29,移動停利,1.197,0.976,19.95,19.65
2337,多,2025-05-06 09:30:00,20.35,2025-05-07 09:00:00,20.34,移動停利,-0.049,-0.27,20.1,19.8
2337,多,2025-05-06 11:05:00,20.5,2025-05-07 09:00:00,20.34,移動停利,-0.78,-1.002,20.5,20.05
2337,多,2025-05-06 11:30:00,20.5,2025-05-07 09:00:00,20.34,移動停利,-0.78,-1.002,20.5,20.4
2337,多,2025-05-06 12:00:00,20.55,2025-05-07 09:00:00,20.34,移動停利,-1.022,-1.243,20.5,20.4
2337,多,2025-05-07 09:50:00,20.5,2025-05-07 12:40:00,20.39,移動停利,-0.537,-0.758,20.5,20.3
2337,多,2025-05-07 10:10:00,20.5,2025-05-07 12:40:00,20.39,移動停利,-0.537,-0.758,20.5,20.3
2337,多,2025-05-07 11:10:00,20.55,2025-05-07 12:40:00,20.39,移動停利,-0.779,-1.0,20.5,20.3
2337,多,2025-05-08 09:00:00,20.6,2025-05-08 09:30:00,20.44,移動停利,-0.777,-0.998,20.4,20.3
2337,多,2025-05-08 11:10:00,20.35,2025-05-08 13:10:00,20.2,EXIT,-0.737,-0.958,20.35,20.25
2337,多,2025-05-08 11:25:00,20.35,2025-05-08 13:10:00,20.2,EXIT,-0.737,-0.958,20.35,20.25
2337,多,2025-05-08 12:40:00,20.3,2025-05-08 13:10:00,20.2,EXIT,-0.493,-0.714,20.3,20.25
2337,多,2025-05-09 11:05:00,20.25,2025-05-12 13:25:00,20.74,移動停利,2.42,2.199,20.2,20.1
2337,多,2025-05-09 12:05:00,20.35,2025-05-12 13:25:00,20.74,移動停利,1.916,1.695,20.25,20.15
2337,多,2025-05-12 09:05:00,20.55,2025-05-12 13:25:00,20.74,移動停利,0.925,0.703,20.35,20.2
2337,多,2025-05-12 09:40:00,20.65,2025-05-12 13:25:00,20.74,移動停利,0.436,0.215,20.55,20.4
2337,多,2025-05-12 12:00:00,20.65,2025-05-12 13:25:00,20.74,移動停利,0.436,0.215,20.65,20.55
2337,多,2025-05-12 12:15:00,20.75,2025-05-12 13:25:00,20.74,移動停利,-0.048,-0.269,20.7,20.55
2337,多,2025-05-12 12:30:00,20.8,2025-05-13 09:00:00,21.09,移動停利,1.394,1.173,20.8,20.55
2337,多,2025-05-13 09:05:00,21.05,2025-05-13 09:30:00,21.09,移動停利,0.19,-0.031,20.95,20.6
2337,多,2025-05-13 09:40:00,21.3,2025-05-13 10:05:00,21.29,移動停利,-0.047,-0.268,21.3,20.75
2337,多,2025-05-13 10:00:00,21.4,2025-05-13 10:15:00,21.19,移動停利,-0.981,-1.203,21.4,21.05
2337,多,2025-05-13 11:45:00,21.5,2025-05-13 11:55:00,21.38,移動停利,-0.558,-0.779,21.5,21.15
