symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3708,多,兩者,2026-02-24 09:10:00,116.0,2026-02-24 09:20:00,114.0,移動停利,-1.724,-1.945,116.0,113.0
3708,多,兩者,2026-03-03 10:50:00,122.0,2026-03-03 12:00:00,120.0,移動停利,-1.639,-1.861,121.5,120.0
3708,多,兩者,2026-03-09 12:35:00,117.5,2026-03-09 13:30:00,119.5,收盤平倉,1.702,1.481,116.5,114.5
3708,多,兩者,2026-03-30 09:25:00,123.5,2026-03-30 09:45:00,122.5,移動停利,-0.81,-1.031,123.0,120.5
3708,多,兩者,2026-04-17 09:40:00,122.5,2026-04-17 10:05:00,124.0,移動停利,1.224,1.003,121.0,119.5
3708,多,兩者,2026-04-20 09:45:00,126.0,2026-04-20 13:30:00,128.0,收盤平倉,1.587,1.366,126.0,124.5
3708,多,兩者,2026-04-21 09:20:00,129.5,2026-04-21 09:50:00,129.0,移動停利,-0.386,-0.607,129.0,126.5
3708,多,兩者,2026-04-24 13:10:00,123.0,2026-04-24 13:30:00,122.5,收盤平倉,-0.407,-0.628,123.0,121.5
3708,多,兩者,2026-05-05 09:50:00,126.0,2026-05-05 10:05:00,124.0,移動停利,-1.587,-1.809,124.0,121.0
3708,多,兩者,2026-05-07 09:50:00,123.0,2026-05-07 10:10:00,121.0,移動停利,-1.626,-1.847,123.0,121.5
