symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6919,空,兩者,2026-02-10 09:05:00,160.0,2026-02-10 09:10:00,160.37,移動停利,-0.231,-0.503,165.0,163.0
6919,空,兩者,2026-02-11 09:20:00,146.0,2026-02-11 10:15:00,146.16,移動停利,-0.11,-0.381,151.5,146.0
6919,空,兩者,2026-02-23 11:30:00,156.5,2026-02-23 12:15:00,158.34,移動停利,-1.176,-1.447,157.5,156.5
6919,空,兩者,2026-02-24 11:50:00,164.0,2026-02-24 13:25:00,163.5,收盤平倉,0.305,0.034,165.0,164.0
6919,空,兩者,2026-02-25 09:10:00,162.0,2026-02-25 13:25:00,162.0,收盤平倉,0.0,-0.271,164.5,163.0
6919,空,兩者,2026-02-26 10:20:00,162.0,2026-02-26 11:50:00,161.89,移動停利,0.068,-0.203,166.0,162.0
6919,空,兩者,2026-03-02 09:05:00,162.0,2026-03-02 13:25:00,159.0,收盤平倉,1.852,1.581,164.5,162.5
6919,空,兩者,2026-03-03 09:05:00,157.5,2026-03-03 09:35:00,155.29,移動停利,1.403,1.132,161.0,159.0
6919,空,兩者,2026-03-04 09:05:00,145.0,2026-03-04 09:15:00,145.14,移動停利,-0.097,-0.368,151.5,149.5
6919,空,兩者,2026-03-05 10:45:00,143.5,2026-03-05 13:25:00,142.5,收盤平倉,0.697,0.426,148.0,144.0
6919,空,兩者,2026-03-06 09:05:00,138.5,2026-03-06 10:15:00,140.07,移動停利,-1.134,-1.405,143.0,141.5
6919,空,兩者,2026-03-09 09:05:00,133.5,2026-03-09 09:10:00,133.98,移動停利,-0.36,-0.631,142.5,139.5
6919,空,兩者,2026-03-10 11:25:00,137.5,2026-03-10 13:25:00,137.5,收盤平倉,0.0,-0.271,140.0,138.0
6919,空,兩者,2026-03-11 09:05:00,134.5,2026-03-11 11:55:00,134.99,移動停利,-0.364,-0.636,137.5,136.0
6919,空,兩者,2026-03-12 09:05:00,131.5,2026-03-12 09:10:00,131.95,移動停利,-0.342,-0.613,135.5,134.5
6919,空,兩者,2026-03-13 09:05:00,122.0,2026-03-13 09:20:00,122.81,移動停利,-0.664,-0.935,128.5,126.0
6919,空,兩者,2026-03-16 09:05:00,120.0,2026-03-16 09:35:00,120.78,移動停利,-0.65,-0.921,122.0,121.0
6919,空,兩者,2026-03-17 11:35:00,121.5,2026-03-17 13:25:00,122.0,收盤平倉,-0.412,-0.683,123.5,121.5
6919,空,兩者,2026-03-18 09:20:00,120.5,2026-03-18 09:30:00,119.77,移動停利,0.606,0.335,122.5,120.5
6919,空,兩者,2026-03-19 09:05:00,112.5,2026-03-19 10:00:00,109.11,移動停利,3.013,2.742,118.0,116.0
6919,空,兩者,2026-03-20 09:20:00,104.5,2026-03-20 10:20:00,104.04,移動停利,0.44,0.169,109.0,106.0
6919,空,兩者,2026-03-23 09:05:00,99.7,2026-03-23 09:55:00,98.76,移動停利,0.943,0.672,102.0,101.0
6919,空,兩者,2026-03-24 09:15:00,93.7,2026-03-24 09:40:00,91.35,移動停利,2.508,2.237,99.9,94.2
6919,空,兩者,2026-03-25 09:30:00,91.9,2026-03-25 10:15:00,90.13,移動停利,1.926,1.655,94.5,92.1
6919,空,兩者,2026-03-26 09:10:00,89.7,2026-03-26 12:00:00,85.16,移動停利,5.061,4.79,92.6,90.6
6919,空,兩者,2026-03-27 09:05:00,82.8,2026-03-27 09:10:00,83.94,移動停利,-1.377,-1.648,86.0,83.9
6919,空,兩者,2026-03-30 09:05:00,76.7,2026-03-30 09:10:00,77.65,移動停利,-1.239,-1.51,81.3,80.7
6919,空,兩者,2026-04-01 09:15:00,86.0,2026-04-01 09:20:00,87.19,移動停利,-1.384,-1.655,94.3,86.0
6919,空,兩者,2026-04-02 11:25:00,97.8,2026-04-02 11:55:00,98.05,移動停利,-0.256,-0.527,101.5,98.5
6919,空,兩者,2026-04-27 09:05:00,94.9,2026-04-27 09:10:00,93.99,移動停利,0.959,0.688,101.5,99.4
6919,空,兩者,2026-05-04 09:25:00,104.0,2026-05-04 10:45:00,105.05,移動停利,-1.01,-1.281,107.0,104.0
6919,空,兩者,2026-05-05 09:40:00,103.5,2026-05-05 12:25:00,101.5,移動停利,1.932,1.661,106.5,104.0
6919,空,兩者,2026-05-06 09:35:00,101.0,2026-05-06 09:55:00,102.01,移動停利,-1.0,-1.271,103.0,101.0
6919,空,兩者,2026-05-07 10:55:00,101.5,2026-05-07 11:05:00,102.51,移動停利,-0.995,-1.266,104.0,101.5
6919,空,兩者,2026-05-08 10:30:00,101.5,2026-05-08 11:10:00,103.02,移動停利,-1.498,-1.769,104.0,101.5
