symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2492,多,回踩,2026-02-04 09:20:00,131.0,2026-02-04 13:30:00,131.0,收盤平倉,0.0,-0.221,129.0,126.5
2492,多,回踩,2026-02-25 09:15:00,154.5,2026-02-25 09:40:00,156.5,移動停利,1.294,1.073,149.0,149.0
2492,多,回踩,2026-02-26 10:55:00,154.5,2026-02-26 13:30:00,156.0,收盤平倉,0.971,0.75,155.0,148.5
2492,多,回踩,2026-03-02 10:50:00,151.0,2026-03-02 13:10:00,148.0,移動停利,-1.987,-2.208,149.5,144.5
2492,多,回踩,2026-03-18 12:00:00,140.5,2026-03-18 13:30:00,141.5,收盤平倉,0.712,0.49,140.5,138.0
2492,多,回踩,2026-03-19 11:00:00,141.0,2026-03-19 12:10:00,138.5,移動停利,-1.773,-1.994,141.5,137.0
2492,多,回踩,2026-04-13 09:50:00,138.5,2026-04-13 10:15:00,137.0,移動停利,-1.083,-1.304,129.0,128.0
2492,多,回踩,2026-04-14 09:10:00,139.0,2026-04-14 09:45:00,138.0,移動停利,-0.719,-0.941,136.5,135.5
2492,多,回踩,2026-04-15 10:00:00,143.5,2026-04-15 12:50:00,142.5,移動停利,-0.697,-0.918,143.0,141.5
2492,多,回踩,2026-04-16 09:30:00,153.0,2026-04-16 09:50:00,150.5,移動停利,-1.634,-1.855,145.0,140.5
2492,多,回踩,2026-04-20 09:10:00,149.5,2026-04-20 10:05:00,149.5,移動停利,0.0,-0.221,147.0,146.0
2492,多,回踩,2026-04-30 09:50:00,136.0,2026-04-30 10:20:00,133.5,移動停利,-1.838,-2.059,135.5,132.0
2492,多,回踩,2026-05-05 09:35:00,147.5,2026-05-05 11:05:00,145.5,移動停利,-1.356,-1.577,139.5,138.0
2492,多,回踩,2026-05-06 09:10:00,154.0,2026-05-06 09:40:00,151.5,移動停利,-1.623,-1.845,149.0,147.0
2492,多,回踩,2026-05-07 09:15:00,154.0,2026-05-07 10:20:00,159.0,移動停利,3.247,3.026,148.0,146.5
2492,多,回踩,2026-05-08 09:30:00,162.5,2026-05-08 09:55:00,161.0,移動停利,-0.923,-1.144,161.0,154.5
