symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2367,空,回踩,2026-02-09 09:40:00,55.9,2026-02-09 09:55:00,56.13,移動停利,-0.411,-0.683,58.8,56.0
2367,空,回踩,2026-02-10 09:25:00,51.6,2026-02-10 09:30:00,51.87,移動停利,-0.523,-0.795,54.5,53.2
2367,空,回踩,2026-04-07 10:10:00,73.1,2026-04-07 10:45:00,73.89,移動停利,-1.081,-1.352,75.0,72.8
2367,空,回踩,2026-04-08 09:40:00,73.4,2026-04-08 11:35:00,72.98,移動停利,0.572,0.301,75.7,74.0
2367,空,回踩,2026-04-16 09:15:00,72.2,2026-04-16 09:50:00,71.15,移動停利,1.454,1.183,73.1,72.1
2367,空,回踩,2026-04-17 09:35:00,69.7,2026-04-17 13:25:00,68.6,收盤平倉,1.578,1.307,72.0,70.6
2367,空,回踩,2026-04-20 09:20:00,67.0,2026-04-20 09:25:00,66.79,移動停利,0.313,0.042,68.7,68.5
2367,空,回踩,2026-04-21 09:15:00,64.1,2026-04-21 09:40:00,64.45,移動停利,-0.546,-0.817,66.2,65.0
2367,空,回踩,2026-04-22 09:55:00,68.2,2026-04-22 13:25:00,67.7,收盤平倉,0.733,0.462,70.0,68.0
2367,空,回踩,2026-04-23 10:00:00,62.2,2026-04-23 13:25:00,61.2,收盤平倉,1.608,1.336,67.8,67.2
2367,空,回踩,2026-04-24 09:20:00,58.3,2026-04-24 09:25:00,58.87,移動停利,-0.978,-1.249,61.7,61.2
2367,空,回踩,2026-04-29 13:05:00,57.3,2026-04-29 13:25:00,57.5,收盤平倉,-0.349,-0.62,57.9,57.4
2367,空,回踩,2026-04-30 09:10:00,56.0,2026-04-30 09:15:00,56.84,移動停利,-1.5,-1.771,57.6,57.2
2367,空,回踩,2026-05-05 12:10:00,60.3,2026-05-05 13:25:00,61.1,移動停利,-1.327,-1.598,61.5,59.8
2367,空,回踩,2026-05-06 09:20:00,59.3,2026-05-06 09:35:00,60.09,移動停利,-1.332,-1.603,61.1,60.3
2367,空,回踩,2026-05-07 09:25:00,59.7,2026-05-07 09:35:00,60.19,移動停利,-0.821,-1.092,61.5,60.0
2367,空,回踩,2026-05-08 12:30:00,62.2,2026-05-08 13:25:00,61.9,收盤平倉,0.482,0.211,63.8,62.7
