symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
8054,多,突破,2026-02-05 09:05:00,132.5,2026-02-05 09:20:00,131.5,移動停利,-0.755,-1.026,130.5,128.0
8054,多,突破,2026-02-06 12:20:00,125.5,2026-02-06 12:45:00,125.59,移動停利,0.072,-0.2,125.5,123.5
8054,多,突破,2026-04-13 09:05:00,103.0,2026-04-13 09:10:00,101.45,移動停利,-1.505,-1.776,102.0,98.4
8054,多,突破,2026-04-14 09:00:00,100.5,2026-04-14 09:30:00,99.48,移動停利,-1.015,-1.286,100.5,99.0
8054,多,突破,2026-04-15 09:00:00,100.5,2026-04-15 09:05:00,101.45,移動停利,0.945,0.674,99.7,99.2
8054,多,突破,2026-04-16 09:00:00,98.9,2026-04-16 09:10:00,99.48,移動停利,0.586,0.315,99.0,97.4
8054,多,突破,2026-04-17 09:10:00,107.5,2026-04-17 09:20:00,105.89,移動停利,-1.498,-1.769,107.5,104.0
8054,多,突破,2026-04-20 09:00:00,106.5,2026-04-20 09:10:00,106.87,移動停利,0.347,0.076,106.0,105.0
8054,多,突破,2026-04-21 09:00:00,106.0,2026-04-21 09:10:00,105.89,移動停利,-0.104,-0.375,105.0,103.5
8054,多,突破,2026-04-22 09:00:00,122.0,2026-04-22 09:05:00,122.63,移動停利,0.516,0.245,113.5,113.5
8054,多,突破,2026-04-23 09:00:00,125.5,2026-04-23 09:05:00,123.62,移動停利,-1.498,-1.769,124.5,124.5
8054,多,突破,2026-04-24 09:10:00,116.5,2026-04-24 09:15:00,115.74,移動停利,-0.652,-0.924,114.5,112.0
8054,多,突破,2026-04-27 09:00:00,110.0,2026-04-27 09:05:00,108.35,移動停利,-1.5,-1.771,106.5,106.0
8054,多,突破,2026-04-28 09:00:00,109.0,2026-04-28 09:10:00,107.86,移動停利,-1.046,-1.317,105.5,104.5
8054,多,突破,2026-04-29 11:40:00,109.5,2026-04-29 12:50:00,108.35,移動停利,-1.05,-1.321,109.0,107.5
8054,多,突破,2026-04-30 09:00:00,108.5,2026-04-30 09:05:00,106.87,移動停利,-1.502,-1.774,108.0,107.0
8054,多,突破,2026-05-04 09:35:00,107.5,2026-05-04 12:30:00,105.89,移動停利,-1.498,-1.769,107.5,103.0
8054,多,突破,2026-05-05 09:00:00,107.0,2026-05-05 09:25:00,108.35,移動停利,1.262,0.99,106.5,105.5
8054,多,突破,2026-05-06 09:00:00,112.5,2026-05-06 09:05:00,114.26,移動停利,1.564,1.293,112.0,111.0
8054,多,突破,2026-05-07 11:35:00,107.0,2026-05-07 13:25:00,107.0,收盤平倉,0.0,-0.271,107.0,106.0
8054,多,突破,2026-05-08 09:00:00,107.5,2026-05-08 09:45:00,107.36,移動停利,-0.13,-0.401,107.5,107.0
