symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6462,多,突破,2026-02-05 09:25:00,111.5,2026-02-05 11:25:00,111.5,移動停利,0.0,-0.221,111.5,108.0
6462,多,突破,2026-02-24 09:15:00,115.0,2026-02-24 10:25:00,113.5,移動停利,-1.304,-1.526,115.0,113.0
6462,多,突破,2026-02-25 13:15:00,122.5,2026-02-25 13:30:00,122.0,收盤平倉,-0.408,-0.629,122.5,120.5
6462,多,突破,2026-02-26 09:30:00,122.5,2026-02-26 09:50:00,122.5,移動停利,0.0,-0.221,122.5,120.5
6462,多,突破,2026-03-02 09:05:00,117.0,2026-03-02 09:50:00,116.0,移動停利,-0.855,-1.076,117.0,115.0
6462,多,突破,2026-03-03 09:10:00,119.5,2026-03-03 09:35:00,117.0,移動停利,-2.092,-2.313,119.5,117.5
6462,多,突破,2026-04-02 10:55:00,109.0,2026-04-02 12:05:00,107.0,移動停利,-1.835,-2.056,107.0,105.0
6462,多,突破,2026-04-10 12:15:00,106.0,2026-04-10 13:30:00,105.0,收盤平倉,-0.943,-1.165,106.0,104.0
6462,多,突破,2026-04-13 09:00:00,107.0,2026-04-13 09:20:00,106.0,移動停利,-0.935,-1.156,106.0,104.0
6462,多,突破,2026-04-16 09:20:00,112.0,2026-04-16 13:30:00,116.5,收盤平倉,4.018,3.797,112.0,108.0
6462,多,突破,2026-04-17 09:10:00,121.0,2026-04-17 09:15:00,119.0,移動停利,-1.653,-1.874,120.5,116.5
6462,多,突破,2026-04-21 09:25:00,126.0,2026-04-21 13:30:00,130.5,收盤平倉,3.571,3.35,126.0,123.5
6462,多,突破,2026-04-22 09:10:00,143.5,2026-04-22 13:30:00,143.5,收盤平倉,0.0,-0.221,142.0,135.5
6462,多,突破,2026-04-30 09:30:00,124.0,2026-04-30 10:40:00,125.0,移動停利,0.806,0.585,124.0,121.0
6462,多,突破,2026-05-05 09:45:00,127.0,2026-05-05 11:40:00,127.5,移動停利,0.394,0.172,126.5,123.5
6462,多,突破,2026-05-08 09:50:00,130.0,2026-05-08 10:05:00,127.5,移動停利,-1.923,-2.144,129.5,127.5
6462,多,突破,2026-05-11 12:35:00,131.5,2026-05-11 13:30:00,129.5,移動停利,-1.521,-1.742,131.0,128.0
