symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6462,空,2025-01-02 12:05:00,173.0,2025-01-02 13:25:00,171.0,收盤平倉,1.156,0.935,174.5,173.5
6462,空,2025-01-03 09:20:00,171.5,2025-01-03 13:25:00,171.0,收盤平倉,0.292,0.07,173.0,171.5
6462,空,2025-01-06 09:40:00,172.0,2025-01-06 13:25:00,172.0,收盤平倉,0.0,-0.221,174.5,172.0
6462,空,2025-01-07 09:20:00,172.0,2025-01-07 13:25:00,169.5,收盤平倉,1.453,1.232,173.5,172.0
6462,空,2025-01-08 09:25:00,164.0,2025-01-08 13:25:00,161.5,收盤平倉,1.524,1.303,169.5,165.5
6462,空,2025-01-09 10:00:00,160.5,2025-01-09 13:25:00,155.0,收盤平倉,3.427,3.206,163.0,160.5
6462,空,2025-01-10 09:55:00,155.0,2025-01-10 13:25:00,154.0,收盤平倉,0.645,0.424,157.0,155.5
6462,空,2025-01-13 09:25:00,150.0,2025-01-13 09:55:00,150.96,移動停利,-0.64,-0.861,154.0,151.0
6462,空,2025-01-14 11:45:00,148.5,2025-01-14 12:55:00,150.5,EXIT,-1.347,-1.568,150.0,148.5
6462,空,2025-01-15 09:20:00,150.5,2025-01-15 10:30:00,151.47,移動停利,-0.645,-0.866,153.0,151.0
6462,空,2025-01-16 09:25:00,154.5,2025-01-16 13:25:00,155.0,收盤平倉,-0.324,-0.545,156.5,154.5
6462,空,2025-01-17 09:25:00,152.5,2025-01-17 13:25:00,151.0,收盤平倉,0.984,0.762,156.5,153.0
6462,空,2025-01-21 09:20:00,153.0,2025-01-21 13:25:00,153.5,收盤平倉,-0.327,-0.548,154.5,153.5
6462,空,2025-01-22 09:35:00,153.0,2025-01-22 13:25:00,153.0,收盤平倉,0.0,-0.221,155.5,153.5
6462,空,2025-02-03 10:05:00,144.0,2025-02-03 12:45:00,145.86,移動停利,-1.292,-1.513,149.0,144.5
6462,空,2025-02-04 11:35:00,160.0,2025-02-04 13:25:00,158.5,收盤平倉,0.938,0.716,161.0,160.0
6462,空,2025-02-05 09:25:00,162.0,2025-02-05 13:25:00,160.5,收盤平倉,0.926,0.705,166.5,162.5
6462,空,2025-02-06 09:40:00,160.0,2025-02-06 13:25:00,159.5,收盤平倉,0.312,0.091,162.5,160.0
6462,空,2025-02-07 12:30:00,160.0,2025-02-07 13:25:00,159.5,收盤平倉,0.312,0.091,161.5,160.0
6462,空,2025-02-10 09:20:00,156.0,2025-02-10 13:25:00,155.5,收盤平倉,0.321,0.099,160.0,156.5
6462,空,2025-02-11 09:20:00,151.5,2025-02-11 13:25:00,150.5,收盤平倉,0.66,0.439,154.5,152.0
6462,空,2025-02-12 10:45:00,150.5,2025-02-12 13:25:00,149.0,收盤平倉,0.997,0.775,155.0,150.5
6462,空,2025-02-14 12:00:00,150.5,2025-02-14 13:25:00,151.5,收盤平倉,-0.664,-0.886,152.5,150.5
6462,空,2025-02-17 09:25:00,151.0,2025-02-17 11:15:00,153.5,EXIT,-1.656,-1.877,153.0,151.0
6462,空,2025-02-18 09:45:00,156.5,2025-02-18 13:25:00,156.0,收盤平倉,0.319,0.098,160.0,156.5
6462,空,2025-02-19 12:25:00,156.0,2025-02-19 13:20:00,157.5,EXIT,-0.962,-1.183,157.0,156.0
6462,空,2025-02-20 11:50:00,160.5,2025-02-20 13:25:00,158.0,收盤平倉,1.558,1.336,161.5,160.5
6462,空,2025-02-21 11:30:00,153.5,2025-02-21 13:25:00,153.0,收盤平倉,0.326,0.104,154.0,153.5
6462,空,2025-02-24 11:55:00,152.0,2025-02-24 13:25:00,151.5,收盤平倉,0.329,0.108,154.0,152.0
6462,空,2025-02-25 10:10:00,148.5,2025-02-25 13:25:00,147.0,收盤平倉,1.01,0.789,151.0,148.5
6462,空,2025-02-26 10:10:00,145.0,2025-02-26 13:25:00,145.0,收盤平倉,0.0,-0.221,147.5,145.0
6462,空,2025-02-27 09:30:00,145.0,2025-02-27 13:25:00,142.0,收盤平倉,2.069,1.848,147.0,145.5
6462,空,2025-03-03 09:20:00,134.5,2025-03-03 11:40:00,131.07,移動停利,2.55,2.329,138.0,135.5
6462,空,2025-03-05 12:10:00,136.0,2025-03-05 13:25:00,137.0,收盤平倉,-0.735,-0.957,137.5,136.0
6462,空,2025-03-06 09:25:00,138.0,2025-03-06 13:25:00,137.0,收盤平倉,0.725,0.503,140.0,138.0
6462,空,2025-03-07 10:40:00,136.0,2025-03-07 13:25:00,135.0,收盤平倉,0.735,0.514,139.0,136.0
6462,空,2025-03-10 10:10:00,136.5,2025-03-10 13:25:00,138.0,收盤平倉,-1.099,-1.32,139.0,136.5
6462,空,2025-03-11 12:25:00,134.0,2025-03-11 13:25:00,134.0,收盤平倉,0.0,-0.221,135.5,134.0
