symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3264,多,兩者,2026-02-10 09:25:00,158.0,2026-02-10 10:15:00,158.5,移動停利,0.316,0.095,158.0,152.5
3264,多,兩者,2026-02-26 10:45:00,160.0,2026-02-26 12:20:00,157.5,移動停利,-1.562,-1.784,158.0,156.0
3264,多,兩者,2026-03-02 10:00:00,153.5,2026-03-02 11:40:00,151.5,移動停利,-1.303,-1.524,151.0,147.0
3264,多,兩者,2026-03-18 09:10:00,159.5,2026-03-18 10:00:00,161.5,移動停利,1.254,1.033,158.5,151.5
3264,多,兩者,2026-03-27 09:45:00,151.0,2026-03-27 13:30:00,158.0,收盤平倉,4.636,4.415,151.0,147.5
3264,多,兩者,2026-03-30 12:55:00,162.0,2026-03-30 13:30:00,162.0,收盤平倉,0.0,-0.221,162.0,159.5
3264,多,兩者,2026-04-02 11:20:00,165.5,2026-04-02 11:45:00,163.0,移動停利,-1.511,-1.732,165.0,162.0
3264,多,兩者,2026-04-08 11:25:00,165.0,2026-04-08 13:30:00,164.5,收盤平倉,-0.303,-0.524,165.0,162.5
3264,多,兩者,2026-04-09 09:30:00,170.0,2026-04-09 13:30:00,180.5,收盤平倉,6.176,5.955,167.0,163.0
3264,多,兩者,2026-04-13 09:05:00,195.5,2026-04-13 09:35:00,194.5,移動停利,-0.512,-0.733,192.0,185.0
3264,多,兩者,2026-04-15 09:40:00,189.0,2026-04-15 10:50:00,192.5,移動停利,1.852,1.631,189.0,183.0
3264,多,兩者,2026-04-20 10:40:00,187.5,2026-04-20 13:30:00,187.5,收盤平倉,0.0,-0.221,185.5,181.5
3264,多,兩者,2026-04-21 09:10:00,205.5,2026-04-21 13:30:00,206.0,收盤平倉,0.243,0.022,202.0,196.5
3264,多,兩者,2026-04-22 09:25:00,213.0,2026-04-22 10:15:00,217.0,移動停利,1.878,1.657,210.5,202.5
3264,多,兩者,2026-04-24 09:15:00,205.5,2026-04-24 10:20:00,208.5,移動停利,1.46,1.239,205.5,201.0
3264,多,兩者,2026-04-27 09:30:00,200.0,2026-04-27 09:40:00,195.5,移動停利,-2.25,-2.471,197.5,190.0
3264,多,兩者,2026-04-29 10:50:00,198.5,2026-04-29 13:30:00,199.5,收盤平倉,0.504,0.283,198.0,195.0
3264,多,兩者,2026-04-30 09:55:00,198.5,2026-04-30 10:05:00,198.5,移動停利,0.0,-0.221,198.5,193.5
3264,多,兩者,2026-05-04 09:10:00,210.0,2026-05-04 13:30:00,214.5,收盤平倉,2.143,1.922,203.0,197.0
3264,多,兩者,2026-05-05 09:20:00,235.5,2026-05-05 13:30:00,235.5,收盤平倉,0.0,-0.221,232.5,220.0
3264,多,兩者,2026-05-06 09:20:00,234.5,2026-05-06 09:45:00,230.0,移動停利,-1.919,-2.14,234.5,227.5
3264,多,兩者,2026-05-07 10:05:00,248.5,2026-05-07 13:30:00,248.5,收盤平倉,0.0,-0.221,243.0,234.5
