symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3708,空,回踩,2026-02-06 10:20:00,107.5,2026-02-06 11:20:00,109.5,移動停利,-1.86,-2.132,114.5,113.0
3708,空,回踩,2026-02-11 09:10:00,102.5,2026-02-11 09:40:00,104.5,移動停利,-1.951,-2.222,105.0,104.5
3708,空,回踩,2026-03-20 09:25:00,117.5,2026-03-20 09:35:00,120.5,移動停利,-2.553,-2.824,120.5,119.0
3708,空,回踩,2026-03-24 12:40:00,118.5,2026-03-24 13:25:00,118.5,收盤平倉,0.0,-0.271,122.0,120.0
3708,空,回踩,2026-03-27 10:00:00,120.0,2026-03-27 10:50:00,121.0,移動停利,-0.833,-1.105,121.5,120.0
3708,空,回踩,2026-04-07 09:25:00,115.0,2026-04-07 13:25:00,113.0,收盤平倉,1.739,1.468,117.5,116.5
3708,空,回踩,2026-04-08 11:30:00,113.0,2026-04-08 13:25:00,114.0,收盤平倉,-0.885,-1.156,114.5,113.0
3708,空,回踩,2026-04-09 09:20:00,113.5,2026-04-09 13:25:00,113.5,收盤平倉,0.0,-0.271,115.5,114.0
3708,空,回踩,2026-04-10 10:55:00,115.5,2026-04-10 13:25:00,116.5,收盤平倉,-0.866,-1.137,117.0,116.0
3708,空,回踩,2026-04-14 12:35:00,115.0,2026-04-14 13:25:00,116.0,收盤平倉,-0.87,-1.141,117.0,115.5
3708,空,回踩,2026-04-15 09:40:00,114.5,2026-04-15 13:25:00,113.5,收盤平倉,0.873,0.602,118.0,115.5
3708,空,回踩,2026-04-28 11:15:00,117.5,2026-04-28 13:25:00,117.5,收盤平倉,0.0,-0.271,118.5,117.0
3708,空,回踩,2026-04-30 11:20:00,116.0,2026-04-30 13:15:00,117.5,移動停利,-1.293,-1.564,116.5,116.0
