symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
4979,空,2026-02-02 11:10:00,316.0,2026-02-02 12:40:00,321.3,移動停利,-1.677,-1.898,327.5,319.0
4979,空,2026-02-03 09:25:00,324.0,2026-02-03 10:10:00,319.26,移動停利,1.463,1.242,336.5,326.0
4979,空,2026-02-04 11:25:00,324.5,2026-02-04 13:15:00,328.44,移動停利,-1.214,-1.435,330.0,324.0
4979,空,2026-02-05 11:15:00,327.5,2026-02-05 13:25:00,322.0,收盤平倉,1.679,1.458,336.5,330.0
4979,空,2026-02-06 09:05:00,309.0,2026-02-06 09:50:00,307.02,移動停利,0.641,0.42,326.0,321.5
4979,空,2026-02-09 09:25:00,322.0,2026-02-09 10:10:00,326.4,移動停利,-1.366,-1.588,338.0,324.0
4979,空,2026-02-10 11:15:00,341.0,2026-02-10 13:25:00,333.5,收盤平倉,2.199,1.978,359.5,340.5
4979,空,2026-02-11 09:05:00,327.0,2026-02-11 10:05:00,327.42,移動停利,-0.128,-0.35,340.0,332.0
4979,空,2026-02-25 09:40:00,400.0,2026-02-25 12:55:00,399.84,移動停利,0.04,-0.181,422.0,400.0
4979,空,2026-02-26 12:30:00,424.5,2026-02-26 13:25:00,423.0,收盤平倉,0.353,0.132,443.5,427.5
4979,空,2026-03-03 10:00:00,460.0,2026-03-03 10:15:00,451.86,移動停利,1.77,1.548,474.0,461.0
4979,空,2026-03-04 09:05:00,432.0,2026-03-04 13:20:00,418.5,收盤平倉,3.125,2.904,462.5,460.0
4979,空,2026-03-05 09:35:00,435.0,2026-03-05 10:50:00,384.54,移動停利,11.6,11.379,446.0,438.0
4979,空,2026-03-06 09:05:00,385.5,2026-03-06 09:40:00,384.03,移動停利,0.381,0.16,400.0,385.0
4979,空,2026-03-09 09:05:00,341.5,2026-03-09 13:20:00,341.5,收盤平倉,0.0,-0.221,382.0,378.5
4979,空,2026-03-10 09:30:00,351.5,2026-03-10 09:55:00,342.72,移動停利,2.498,2.277,358.0,352.0
4979,空,2026-03-11 09:30:00,367.5,2026-03-11 09:40:00,374.85,移動停利,-2.0,-2.221,371.5,367.5
4979,空,2026-03-12 10:25:00,385.5,2026-03-12 11:05:00,391.17,移動停利,-1.471,-1.692,408.0,388.5
4979,空,2026-03-13 09:05:00,372.0,2026-03-13 09:15:00,379.44,移動停利,-2.0,-2.221,387.0,385.0
4979,空,2026-03-16 09:20:00,394.0,2026-03-16 09:50:00,401.88,移動停利,-2.0,-2.221,413.5,404.5
4979,空,2026-03-17 09:55:00,418.5,2026-03-17 13:25:00,394.5,收盤平倉,5.735,5.514,445.5,419.5
4979,空,2026-03-18 09:05:00,388.0,2026-03-18 09:10:00,392.19,移動停利,-1.08,-1.301,398.5,392.5
4979,空,2026-03-19 12:10:00,393.5,2026-03-19 13:00:00,392.7,移動停利,0.203,-0.018,403.0,397.5
4979,空,2026-03-20 09:20:00,396.5,2026-03-20 09:25:00,404.43,移動停利,-2.0,-2.221,417.5,407.0
4979,空,2026-03-23 10:45:00,395.0,2026-03-23 13:25:00,383.5,收盤平倉,2.911,2.69,419.0,397.5
4979,空,2026-03-24 09:20:00,394.5,2026-03-24 10:05:00,385.56,移動停利,2.266,2.045,408.0,399.5
4979,空,2026-03-26 11:00:00,429.5,2026-03-26 13:25:00,415.5,收盤平倉,3.26,3.038,448.0,430.5
4979,空,2026-03-27 09:20:00,383.5,2026-03-27 09:40:00,391.17,移動停利,-2.0,-2.221,421.0,414.0
4979,空,2026-03-30 09:20:00,381.0,2026-03-30 11:20:00,377.4,移動停利,0.945,0.724,419.0,414.0
4979,空,2026-03-31 09:40:00,360.0,2026-03-31 13:20:00,341.5,收盤平倉,5.139,4.918,398.0,370.0
4979,空,2026-04-08 10:20:00,421.5,2026-04-08 13:20:00,421.0,收盤平倉,0.119,-0.103,434.0,425.0
4979,空,2026-04-09 10:40:00,429.0,2026-04-09 13:20:00,427.0,收盤平倉,0.466,0.245,435.0,431.5
4979,空,2026-04-14 10:55:00,473.0,2026-04-14 12:40:00,480.42,移動停利,-1.569,-1.79,500.0,475.0
4979,空,2026-04-16 10:00:00,539.0,2026-04-16 10:15:00,547.74,移動停利,-1.622,-1.843,570.0,540.0
4979,空,2026-04-21 09:20:00,685.0,2026-04-21 10:00:00,664.02,移動停利,3.063,2.842,708.0,708.0
4979,空,2026-04-22 09:20:00,637.0,2026-04-22 10:20:00,647.7,移動停利,-1.68,-1.901,670.0,651.0
4979,空,2026-04-23 10:20:00,596.0,2026-04-23 13:25:00,567.0,收盤平倉,4.866,4.645,655.0,635.0
4979,空,2026-04-24 10:25:00,514.0,2026-04-24 11:05:00,521.22,移動停利,-1.405,-1.626,596.0,567.0
4979,空,2026-04-29 11:20:00,556.0,2026-04-29 13:20:00,555.0,收盤平倉,0.18,-0.041,570.0,560.0
4979,空,2026-05-06 09:50:00,680.0,2026-05-06 09:55:00,691.56,移動停利,-1.7,-1.921,762.0,700.0
4979,空,2026-05-07 09:05:00,687.0,2026-05-07 09:15:00,690.54,移動停利,-0.515,-0.737,717.0,702.0
4979,空,2026-05-08 09:05:00,684.0,2026-05-08 09:15:00,694.62,移動停利,-1.553,-1.774,713.0,699.0
