symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
8054,空,2025-01-02 11:25:00,136.0,2025-01-02 13:25:00,134.5,收盤平倉,1.103,0.882,136.5,136.0
8054,空,2025-01-03 10:10:00,134.5,2025-01-03 10:50:00,136.68,移動停利,-1.621,-1.842,138.0,134.5
8054,空,2025-01-06 10:05:00,136.0,2025-01-06 13:25:00,135.5,收盤平倉,0.368,0.146,139.0,136.5
8054,空,2025-01-07 09:50:00,135.0,2025-01-07 13:25:00,133.0,收盤平倉,1.481,1.26,137.5,135.0
8054,空,2025-01-08 09:05:00,127.5,2025-01-08 09:40:00,128.52,移動停利,-0.8,-1.021,134.0,132.5
8054,空,2025-01-09 11:00:00,125.5,2025-01-09 13:25:00,121.5,收盤平倉,3.187,2.966,128.0,126.0
8054,空,2025-01-10 09:55:00,121.0,2025-01-10 13:25:00,121.0,收盤平倉,0.0,-0.221,124.0,121.5
8054,空,2025-01-13 09:05:00,118.5,2025-01-13 13:25:00,114.0,收盤平倉,3.797,3.576,121.5,120.5
8054,空,2025-01-14 11:45:00,115.5,2025-01-14 13:20:00,117.0,EXIT,-1.299,-1.52,116.5,116.0
8054,空,2025-01-15 09:15:00,114.0,2025-01-15 10:30:00,116.28,移動停利,-2.0,-2.221,118.0,116.0
8054,空,2025-01-16 09:25:00,116.0,2025-01-16 13:25:00,117.0,收盤平倉,-0.862,-1.083,118.5,116.5
8054,空,2025-01-17 09:05:00,115.5,2025-01-17 13:25:00,114.5,收盤平倉,0.866,0.645,117.5,116.5
8054,空,2025-01-20 09:10:00,114.0,2025-01-20 13:25:00,115.0,收盤平倉,-0.877,-1.098,115.5,114.5
8054,空,2025-01-21 10:30:00,115.0,2025-01-21 13:25:00,115.5,收盤平倉,-0.435,-0.656,116.5,115.0
8054,空,2025-01-22 10:15:00,115.0,2025-01-22 13:25:00,115.5,收盤平倉,-0.435,-0.656,116.5,115.0
8054,空,2025-02-03 09:05:00,108.0,2025-02-03 12:00:00,107.61,移動停利,0.361,0.14,116.0,115.5
8054,空,2025-02-05 11:20:00,122.0,2025-02-05 13:15:00,123.42,移動停利,-1.164,-1.385,124.0,122.5
8054,空,2025-02-06 11:00:00,122.5,2025-02-06 13:25:00,121.5,收盤平倉,0.816,0.595,125.0,122.5
8054,空,2025-02-07 09:15:00,120.5,2025-02-07 11:45:00,122.91,移動停利,-2.0,-2.221,122.5,121.5
8054,空,2025-02-10 09:05:00,120.0,2025-02-10 13:25:00,119.5,收盤平倉,0.417,0.195,122.5,122.0
8054,空,2025-02-11 09:15:00,119.0,2025-02-11 13:25:00,118.5,收盤平倉,0.42,0.199,122.0,119.5
8054,空,2025-02-12 10:50:00,122.5,2025-02-12 13:25:00,124.0,收盤平倉,-1.224,-1.446,126.5,124.0
8054,空,2025-02-13 12:05:00,123.5,2025-02-13 13:25:00,123.5,收盤平倉,0.0,-0.221,125.0,123.5
8054,空,2025-02-14 09:05:00,123.5,2025-02-14 09:15:00,125.5,EXIT,-1.619,-1.841,124.5,123.5
8054,空,2025-02-17 09:30:00,123.5,2025-02-17 13:25:00,124.0,收盤平倉,-0.405,-0.626,125.0,123.5
8054,空,2025-02-18 11:10:00,128.0,2025-02-18 13:25:00,128.0,收盤平倉,0.0,-0.221,131.5,128.0
8054,空,2025-02-19 09:05:00,127.0,2025-02-19 13:25:00,124.5,收盤平倉,1.969,1.747,128.5,128.0
8054,空,2025-02-20 09:45:00,124.0,2025-02-20 13:25:00,122.0,收盤平倉,1.613,1.392,127.0,124.5
