symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3264,空,突破,2026-02-09 10:50:00,152.5,2026-02-09 13:30:00,151.0,收盤平倉,0.984,0.762,155.5,152.5
3264,空,突破,2026-03-03 09:00:00,148.5,2026-03-03 09:10:00,151.0,移動停利,-1.684,-1.905,150.5,148.5
3264,空,突破,2026-03-04 09:15:00,137.5,2026-03-04 09:35:00,140.5,移動停利,-2.182,-2.403,142.5,138.0
3264,空,突破,2026-03-09 09:00:00,131.5,2026-03-09 12:30:00,131.5,移動停利,0.0,-0.221,144.0,141.0
3264,空,突破,2026-03-10 11:45:00,142.0,2026-03-10 12:40:00,144.5,移動停利,-1.761,-1.982,144.0,142.0
