symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3264,空,2026-02-02 11:45:00,150.0,2026-02-02 12:25:00,153.0,移動停利,-2.0,-2.221,154.5,150.5
3264,空,2026-02-03 10:25:00,152.5,2026-02-03 12:30:00,155.04,移動停利,-1.666,-1.887,159.5,153.0
3264,空,2026-02-04 09:05:00,151.0,2026-02-04 12:30:00,153.0,移動停利,-1.325,-1.546,155.5,153.5
3264,空,2026-02-05 09:45:00,150.5,2026-02-05 12:25:00,147.9,移動停利,1.728,1.506,155.5,151.5
3264,空,2026-02-06 09:05:00,141.0,2026-02-06 09:10:00,143.31,移動停利,-1.638,-1.86,149.0,147.5
3264,空,2026-02-09 12:20:00,150.5,2026-02-09 13:25:00,150.5,收盤平倉,0.0,-0.221,155.0,151.0
3264,空,2026-02-11 09:05:00,157.5,2026-02-11 09:40:00,156.57,移動停利,0.59,0.369,159.5,158.0
3264,空,2026-02-23 09:05:00,150.5,2026-02-23 09:15:00,151.47,移動停利,-0.645,-0.866,155.0,153.0
3264,空,2026-02-25 09:10:00,156.5,2026-02-25 10:45:00,155.55,移動停利,0.607,0.386,160.5,156.5
3264,空,2026-02-26 09:15:00,154.0,2026-02-26 10:35:00,156.06,移動停利,-1.338,-1.559,157.0,154.5
3264,空,2026-03-02 09:05:00,153.0,2026-03-02 09:15:00,151.98,移動停利,0.667,0.445,159.5,157.0
3264,空,2026-03-03 09:50:00,146.5,2026-03-03 10:05:00,144.84,移動停利,1.133,0.912,151.0,148.0
3264,空,2026-03-04 09:20:00,137.0,2026-03-04 09:35:00,138.72,移動停利,-1.255,-1.477,143.5,138.0
3264,空,2026-03-05 09:55:00,143.0,2026-03-05 11:35:00,142.8,移動停利,0.14,-0.081,147.0,143.5
3264,空,2026-03-06 09:25:00,139.5,2026-03-06 13:05:00,141.27,移動停利,-1.269,-1.49,143.5,139.5
3264,空,2026-03-09 09:05:00,133.0,2026-03-09 12:55:00,132.09,移動停利,0.684,0.463,144.0,140.0
3264,空,2026-03-10 10:55:00,143.0,2026-03-10 12:40:00,144.84,移動停利,-1.287,-1.508,146.0,143.5
3264,空,2026-03-11 11:25:00,155.0,2026-03-11 13:25:00,153.5,收盤平倉,0.968,0.746,159.0,155.5
3264,空,2026-03-12 09:05:00,152.0,2026-03-12 09:30:00,154.53,移動停利,-1.664,-1.886,154.5,153.5
3264,空,2026-03-13 09:05:00,147.5,2026-03-13 09:30:00,149.94,移動停利,-1.654,-1.875,152.0,151.5
3264,空,2026-03-16 09:30:00,150.0,2026-03-16 09:50:00,153.0,移動停利,-2.0,-2.221,154.0,150.5
3264,空,2026-03-17 10:55:00,152.5,2026-03-17 12:55:00,154.53,移動停利,-1.331,-1.552,154.5,152.5
3264,空,2026-03-18 11:10:00,159.0,2026-03-18 11:25:00,161.67,移動停利,-1.679,-1.9,165.0,159.5
3264,空,2026-03-19 09:05:00,153.0,2026-03-19 09:55:00,154.02,移動停利,-0.667,-0.888,158.5,155.0
3264,空,2026-03-20 09:15:00,152.5,2026-03-20 09:35:00,153.51,移動停利,-0.662,-0.884,158.0,154.5
3264,空,2026-03-23 09:05:00,146.0,2026-03-23 13:25:00,144.5,收盤平倉,1.027,0.806,152.0,150.5
3264,空,2026-03-24 09:30:00,147.5,2026-03-24 10:25:00,146.37,移動停利,0.766,0.545,151.0,148.5
3264,空,2026-03-25 11:15:00,153.5,2026-03-25 13:25:00,155.0,收盤平倉,-0.977,-1.198,156.0,154.5
3264,空,2026-03-26 09:15:00,155.0,2026-03-26 11:35:00,153.51,移動停利,0.961,0.74,157.5,155.0
3264,空,2026-03-27 09:05:00,147.0,2026-03-27 09:35:00,148.92,移動停利,-1.306,-1.527,154.0,150.0
3264,空,2026-03-30 09:05:00,153.5,2026-03-30 10:15:00,155.55,移動停利,-1.336,-1.557,158.0,156.0
3264,空,2026-03-31 10:20:00,160.5,2026-03-31 10:50:00,161.16,移動停利,-0.411,-0.632,169.5,160.5
3264,空,2026-04-01 11:55:00,164.5,2026-04-01 13:25:00,166.0,收盤平倉,-0.912,-1.133,168.5,165.5
3264,空,2026-04-02 09:35:00,167.0,2026-04-02 11:05:00,164.73,移動停利,1.359,1.138,178.0,169.0
3264,空,2026-04-07 09:50:00,160.0,2026-04-07 13:25:00,156.5,收盤平倉,2.188,1.966,166.0,161.0
3264,空,2026-04-08 12:55:00,164.0,2026-04-08 13:25:00,164.5,收盤平倉,-0.305,-0.526,165.5,164.0
3264,空,2026-04-10 09:20:00,182.5,2026-04-10 09:40:00,183.6,移動停利,-0.603,-0.824,196.5,187.0
3264,空,2026-04-13 09:45:00,192.5,2026-04-13 10:00:00,193.29,移動停利,-0.41,-0.632,202.0,193.5
3264,空,2026-04-14 09:10:00,184.5,2026-04-14 09:25:00,187.17,移動停利,-1.447,-1.668,195.5,187.0
3264,空,2026-04-15 09:15:00,183.5,2026-04-15 09:25:00,186.15,移動停利,-1.444,-1.665,188.0,184.5
3264,空,2026-04-16 09:05:00,179.0,2026-04-16 09:15:00,181.05,移動停利,-1.145,-1.367,189.0,186.5
3264,空,2026-04-17 11:20:00,172.0,2026-04-17 13:25:00,173.0,收盤平倉,-0.581,-0.803,176.5,172.0
3264,空,2026-04-22 11:25:00,212.5,2026-04-22 13:25:00,210.0,收盤平倉,1.176,0.955,221.5,214.0
3264,空,2026-04-23 09:50:00,208.0,2026-04-23 10:00:00,208.08,移動停利,-0.038,-0.26,216.0,209.5
3264,空,2026-04-27 09:10:00,191.5,2026-04-27 09:15:00,193.8,移動停利,-1.201,-1.422,213.0,206.5
3264,空,2026-04-28 11:50:00,196.5,2026-04-28 13:25:00,198.5,收盤平倉,-1.018,-1.239,201.5,197.5
3264,空,2026-04-30 09:05:00,193.0,2026-04-30 09:45:00,195.84,移動停利,-1.472,-1.693,200.5,196.5
3264,空,2026-05-06 09:10:00,233.0,2026-05-06 09:20:00,235.62,移動停利,-1.124,-1.346,249.0,235.5
3264,空,2026-05-08 09:05:00,236.5,2026-05-08 09:55:00,232.05,移動停利,1.882,1.66,248.5,248.5
