symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3264,多,兩者,2026-02-04 12:00:00,152.0,2026-02-04 13:30:00,154.0,收盤平倉,1.316,1.095,152.0,150.0
3264,多,兩者,2026-02-10 09:05:00,156.0,2026-02-10 10:15:00,158.5,移動停利,1.603,1.381,151.5,150.0
3264,多,兩者,2026-02-11 11:40:00,156.0,2026-02-11 13:05:00,154.0,移動停利,-1.282,-1.503,155.5,152.5
3264,多,兩者,2026-02-23 09:40:00,154.5,2026-02-23 11:55:00,156.5,移動停利,1.294,1.073,154.0,148.5
3264,多,兩者,2026-02-25 11:35:00,155.5,2026-02-25 13:30:00,156.0,收盤平倉,0.322,0.1,155.5,152.5
3264,多,兩者,2026-02-26 10:40:00,159.0,2026-02-26 12:20:00,157.5,移動停利,-0.943,-1.165,157.0,154.5
3264,多,兩者,2026-03-02 10:50:00,154.0,2026-03-02 11:40:00,151.5,移動停利,-1.623,-1.845,153.5,147.0
3264,多,兩者,2026-03-12 09:35:00,156.0,2026-03-12 10:35:00,152.5,移動停利,-2.244,-2.465,154.0,151.5
3264,多,兩者,2026-03-13 11:00:00,150.0,2026-03-13 13:30:00,151.0,收盤平倉,0.667,0.445,149.0,146.5
3264,多,兩者,2026-03-16 09:05:00,153.0,2026-03-16 09:10:00,150.5,移動停利,-1.634,-1.855,151.5,150.0
3264,多,兩者,2026-03-17 09:05:00,154.0,2026-03-17 11:55:00,152.0,移動停利,-1.299,-1.52,152.5,151.0
3264,多,兩者,2026-03-18 09:50:00,161.5,2026-03-18 10:00:00,161.5,移動停利,0.0,-0.221,160.5,151.5
3264,多,兩者,2026-03-19 11:00:00,155.5,2026-03-19 12:40:00,154.5,移動停利,-0.643,-0.864,155.5,151.0
3264,多,兩者,2026-03-20 09:05:00,155.5,2026-03-20 09:15:00,152.5,移動停利,-1.929,-2.151,155.5,154.0
3264,多,兩者,2026-03-23 12:40:00,145.0,2026-03-23 13:30:00,145.0,收盤平倉,0.0,-0.221,145.0,143.5
3264,多,兩者,2026-03-26 11:50:00,154.0,2026-03-26 12:45:00,151.5,移動停利,-1.623,-1.845,154.0,150.5
3264,多,兩者,2026-03-27 10:00:00,152.0,2026-03-27 13:30:00,158.0,收盤平倉,3.947,3.726,151.5,147.5
3264,多,兩者,2026-03-30 10:40:00,157.0,2026-03-30 11:15:00,158.0,移動停利,0.637,0.416,156.0,152.5
3264,多,兩者,2026-03-31 09:25:00,164.0,2026-03-31 09:45:00,163.0,移動停利,-0.61,-0.831,163.0,159.5
3264,多,兩者,2026-04-01 09:05:00,165.0,2026-04-01 09:35:00,162.5,移動停利,-1.515,-1.736,157.0,154.5
3264,多,兩者,2026-04-02 09:05:00,174.5,2026-04-02 09:15:00,170.5,移動停利,-2.292,-2.514,167.0,164.0
3264,多,兩者,2026-04-07 09:05:00,163.0,2026-04-07 09:50:00,160.0,移動停利,-1.84,-2.062,162.5,161.0
3264,多,兩者,2026-04-08 09:05:00,161.5,2026-04-08 13:30:00,164.5,收盤平倉,1.858,1.636,159.5,156.0
3264,多,兩者,2026-04-09 09:05:00,166.5,2026-04-09 09:10:00,164.0,移動停利,-1.502,-1.723,165.0,164.0
3264,多,兩者,2026-04-10 09:05:00,193.5,2026-04-10 09:10:00,188.0,移動停利,-2.842,-3.064,180.5,180.5
3264,多,兩者,2026-04-13 09:05:00,195.5,2026-04-13 09:35:00,194.5,移動停利,-0.512,-0.733,192.0,184.5
3264,多,兩者,2026-04-14 12:20:00,184.0,2026-04-14 13:30:00,187.0,收盤平倉,1.63,1.409,184.0,182.0
