symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
8054,多,2025-01-03 10:55:00,137.0,2025-01-03 11:30:00,136.12,移動停利,-0.642,-0.864,135.5,134.0
8054,多,2025-01-03 11:25:00,137.0,2025-01-03 11:35:00,135.63,移動停利,-1.0,-1.221,137.0,134.0
8054,多,2025-01-08 13:05:00,126.0,2025-01-08 13:25:00,125.0,收盤平倉,-0.794,-1.015,126.0,125.0
8054,多,2025-01-13 13:10:00,114.5,2025-01-13 13:25:00,114.0,收盤平倉,-0.437,-0.658,114.5,113.5
8054,多,2025-01-14 09:20:00,115.5,2025-01-14 09:30:00,114.5,EXIT,-0.866,-1.087,115.5,115.0
8054,多,2025-01-14 09:40:00,116.5,2025-01-14 10:00:00,115.33,移動停利,-1.004,-1.226,116.0,115.0
8054,多,2025-01-14 10:30:00,116.0,2025-01-14 11:55:00,115.33,移動停利,-0.578,-0.799,116.0,114.0
8054,多,2025-01-14 11:15:00,116.5,2025-01-14 11:55:00,115.33,移動停利,-1.004,-1.226,116.5,114.0
8054,多,2025-01-14 12:40:00,116.5,2025-01-14 13:25:00,117.0,收盤平倉,0.429,0.208,116.5,115.0
8054,多,2025-01-14 12:55:00,116.5,2025-01-14 13:25:00,117.0,收盤平倉,0.429,0.208,116.5,115.0
8054,多,2025-01-14 13:20:00,117.0,2025-01-14 13:25:00,117.0,收盤平倉,0.0,-0.221,116.5,115.0
8054,多,2025-01-16 11:10:00,117.0,2025-01-16 13:25:00,117.0,收盤平倉,0.0,-0.221,117.0,116.0
8054,多,2025-01-16 11:30:00,117.5,2025-01-16 13:25:00,117.0,收盤平倉,-0.426,-0.647,116.5,116.0
8054,多,2025-01-16 11:55:00,117.5,2025-01-16 13:25:00,117.0,收盤平倉,-0.426,-0.647,117.5,116.5
8054,多,2025-01-16 13:00:00,117.5,2025-01-16 13:25:00,117.0,收盤平倉,-0.426,-0.647,117.5,116.5
8054,多,2025-01-17 11:30:00,115.0,2025-01-17 13:25:00,114.5,收盤平倉,-0.435,-0.656,115.0,114.5
8054,多,2025-01-17 11:55:00,115.0,2025-01-17 13:25:00,114.5,收盤平倉,-0.435,-0.656,115.0,114.5
8054,多,2025-01-17 12:10:00,115.0,2025-01-17 13:25:00,114.5,收盤平倉,-0.435,-0.656,115.0,114.5
8054,多,2025-01-17 12:45:00,115.0,2025-01-17 13:25:00,114.5,收盤平倉,-0.435,-0.656,115.0,114.5
8054,多,2025-01-17 13:05:00,115.0,2025-01-17 13:25:00,114.5,收盤平倉,-0.435,-0.656,115.0,114.5
8054,多,2025-01-20 10:50:00,115.0,2025-01-20 12:20:00,114.34,移動停利,-0.574,-0.795,115.0,114.0
8054,多,2025-01-20 11:05:00,115.5,2025-01-20 12:20:00,114.34,移動停利,-1.004,-1.226,115.0,114.5
8054,多,2025-01-20 11:20:00,115.5,2025-01-20 12:20:00,114.34,移動停利,-1.004,-1.226,115.5,114.5
8054,多,2025-01-21 12:20:00,115.5,2025-01-21 13:25:00,115.5,收盤平倉,0.0,-0.221,115.5,114.5
8054,多,2025-01-22 11:45:00,116.0,2025-01-22 13:10:00,115.0,EXIT,-0.862,-1.083,115.5,115.5
8054,多,2025-01-22 12:05:00,116.0,2025-01-22 13:10:00,115.0,EXIT,-0.862,-1.083,116.0,115.5
8054,多,2025-01-22 12:50:00,116.0,2025-01-22 13:10:00,115.0,EXIT,-0.862,-1.083,116.0,115.5
8054,多,2025-02-03 12:00:00,108.0,2025-02-03 12:20:00,106.92,移動停利,-1.0,-1.221,107.5,105.5
