symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2337,空,兩者,2026-02-04 12:00:00,90.2,2026-02-04 13:30:00,89.7,收盤平倉,0.554,0.333,91.9,90.4
2337,空,兩者,2026-03-10 09:25:00,93.1,2026-03-10 09:40:00,94.3,移動停利,-1.289,-1.51,98.8,94.7
2337,空,兩者,2026-04-17 09:15:00,133.0,2026-04-17 10:10:00,133.0,移動停利,0.0,-0.221,141.0,137.0
2337,空,兩者,2026-04-20 09:05:00,124.0,2026-04-20 09:45:00,120.5,移動停利,2.823,2.601,132.0,131.0
2337,空,兩者,2026-04-22 11:10:00,132.5,2026-04-22 13:20:00,134.5,移動停利,-1.509,-1.731,138.5,134.5
2337,空,兩者,2026-04-23 09:50:00,138.5,2026-04-23 10:15:00,133.0,移動停利,3.971,3.75,144.0,138.5
2337,空,兩者,2026-04-24 10:00:00,126.0,2026-04-24 10:40:00,126.0,移動停利,0.0,-0.221,131.5,126.0
