symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
2367,多,回踩,2026-02-04 09:20:00,58.9,2026-02-04 13:25:00,59.5,收盤平倉,1.019,0.747,54.1,54.1
2367,多,回踩,2026-02-05 12:30:00,57.8,2026-02-05 12:50:00,57.03,移動停利,-1.332,-1.603,57.8,57.2
2367,多,回踩,2026-02-06 11:55:00,53.7,2026-02-06 12:45:00,53.39,移動停利,-0.577,-0.849,53.6,52.0
2367,多,回踩,2026-02-25 09:20:00,63.0,2026-02-25 09:25:00,62.94,移動停利,-0.095,-0.366,61.2,61.2
2367,多,回踩,2026-02-26 12:40:00,64.5,2026-02-26 13:25:00,64.5,收盤平倉,0.0,-0.271,61.0,58.5
2367,多,回踩,2026-03-02 09:40:00,70.0,2026-03-02 09:50:00,69.54,移動停利,-0.657,-0.928,64.5,60.5
2367,多,回踩,2026-03-03 09:20:00,75.5,2026-03-03 09:25:00,75.45,移動停利,-0.066,-0.337,70.9,70.9
2367,多,回踩,2026-03-04 09:55:00,73.5,2026-03-04 10:00:00,72.5,移動停利,-1.361,-1.632,73.9,65.3
2367,多,回踩,2026-03-06 09:45:00,68.5,2026-03-06 10:55:00,69.84,移動停利,1.956,1.685,68.5,67.4
2367,多,回踩,2026-03-10 09:30:00,65.0,2026-03-10 09:45:00,64.03,移動停利,-1.492,-1.764,62.1,62.1
2367,多,回踩,2026-03-11 09:40:00,67.8,2026-03-11 13:20:00,69.1,收盤平倉,1.917,1.646,62.1,60.5
2367,多,回踩,2026-03-16 11:35:00,74.2,2026-03-16 13:20:00,74.0,收盤平倉,-0.27,-0.541,73.1,72.5
2367,多,回踩,2026-03-18 11:40:00,76.5,2026-03-18 13:20:00,75.8,收盤平倉,-0.915,-1.186,75.0,75.0
2367,多,回踩,2026-03-26 09:25:00,81.1,2026-03-26 09:35:00,81.26,移動停利,0.197,-0.074,75.1,73.9
2367,多,回踩,2026-03-27 09:45:00,79.1,2026-03-27 09:50:00,79.39,移動停利,0.367,0.095,77.2,74.0
2367,多,回踩,2026-03-30 11:00:00,77.2,2026-03-30 11:45:00,76.34,移動停利,-1.114,-1.385,77.6,75.9
2367,多,回踩,2026-04-02 09:10:00,77.1,2026-04-02 09:15:00,76.53,移動停利,-0.739,-1.011,76.7,73.9
2367,多,回踩,2026-04-09 09:15:00,73.9,2026-04-09 09:40:00,73.58,移動停利,-0.433,-0.704,73.4,72.6
2367,多,回踩,2026-04-13 09:50:00,75.2,2026-04-13 10:25:00,74.86,移動停利,-0.452,-0.723,75.2,74.3
