symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3708,空,回踩,2026-02-06 10:20:00,107.5,2026-02-06 11:20:00,109.5,移動停利,-1.86,-2.082,114.5,113.0
3708,空,回踩,2026-02-11 09:10:00,102.5,2026-02-11 09:40:00,104.5,移動停利,-1.951,-2.172,105.0,104.5
3708,空,回踩,2026-03-20 09:25:00,117.5,2026-03-20 09:35:00,120.5,移動停利,-2.553,-2.774,120.5,119.0
3708,空,回踩,2026-03-24 12:40:00,118.5,2026-03-24 13:30:00,118.0,收盤平倉,0.422,0.201,122.0,120.0
3708,空,回踩,2026-03-26 10:40:00,120.5,2026-03-26 12:30:00,121.5,移動停利,-0.83,-1.051,123.5,120.5
3708,空,回踩,2026-03-27 10:00:00,120.0,2026-03-27 10:50:00,121.0,移動停利,-0.833,-1.055,121.5,120.0
3708,空,回踩,2026-04-07 09:25:00,115.0,2026-04-07 13:30:00,113.0,收盤平倉,1.739,1.518,117.5,116.0
3708,空,回踩,2026-04-08 11:30:00,113.0,2026-04-08 13:30:00,113.5,收盤平倉,-0.442,-0.664,114.5,113.0
3708,空,回踩,2026-04-09 11:20:00,113.0,2026-04-09 13:30:00,114.0,收盤平倉,-0.885,-1.106,115.5,113.5
3708,空,回踩,2026-04-10 10:55:00,115.5,2026-04-10 13:30:00,116.0,收盤平倉,-0.433,-0.654,117.0,116.0
3708,空,回踩,2026-04-14 12:35:00,115.0,2026-04-14 13:30:00,116.5,收盤平倉,-1.304,-1.526,116.5,115.5
3708,空,回踩,2026-04-15 09:40:00,114.5,2026-04-15 13:30:00,113.5,收盤平倉,0.873,0.652,118.0,115.5
3708,空,回踩,2026-04-30 11:20:00,116.0,2026-04-30 13:15:00,117.5,移動停利,-1.293,-1.514,116.5,116.0
