symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
6462,空,兩者,2026-02-09 09:30:00,110.5,2026-02-09 10:45:00,113.0,移動停利,-2.262,-2.484,115.0,111.0
6462,空,兩者,2026-03-09 09:50:00,96.6,2026-03-09 13:05:00,98.9,EXIT,-2.381,-2.602,98.7,96.8
6462,空,兩者,2026-03-19 09:30:00,101.0,2026-03-19 13:30:00,98.4,收盤平倉,2.574,2.353,103.0,101.0
6462,空,兩者,2026-03-20 09:20:00,99.5,2026-03-20 09:30:00,102.0,移動停利,-2.513,-2.734,101.5,100.0
6462,空,兩者,2026-03-26 12:10:00,104.0,2026-03-26 12:25:00,106.5,EXIT,-2.404,-2.625,105.5,104.0
