symbol,方向,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
5443,多,2025-01-02 11:35:00,108.5,2025-01-02 12:20:00,107.41,移動停利,-1.005,-1.226,108.5,108.0
5443,多,2025-01-03 11:25:00,109.0,2025-01-03 13:25:00,108.0,收盤平倉,-0.917,-1.139,109.0,108.0
5443,多,2025-01-06 11:30:00,108.5,2025-01-06 13:25:00,109.0,收盤平倉,0.461,0.24,108.0,107.5
5443,多,2025-01-06 11:55:00,108.5,2025-01-06 13:25:00,109.0,收盤平倉,0.461,0.24,108.5,108.0
5443,多,2025-01-06 12:30:00,108.5,2025-01-06 13:25:00,109.0,收盤平倉,0.461,0.24,108.5,108.0
5443,多,2025-01-06 13:05:00,108.5,2025-01-06 13:25:00,109.0,收盤平倉,0.461,0.24,108.5,108.0
5443,多,2025-01-07 09:20:00,112.5,2025-01-07 09:30:00,111.87,移動停利,-0.56,-0.781,111.0,109.0
5443,多,2025-01-07 10:00:00,113.5,2025-01-07 10:40:00,112.86,移動停利,-0.564,-0.785,113.0,109.0
5443,多,2025-01-07 10:20:00,114.0,2025-01-07 10:40:00,112.86,移動停利,-1.0,-1.221,113.0,109.0
5443,多,2025-01-07 11:05:00,113.0,2025-01-07 13:25:00,112.5,收盤平倉,-0.442,-0.664,113.0,109.0
5443,多,2025-01-07 12:20:00,113.0,2025-01-07 13:25:00,112.5,收盤平倉,-0.442,-0.664,113.0,112.0
5443,多,2025-01-07 12:45:00,113.0,2025-01-07 13:25:00,112.5,收盤平倉,-0.442,-0.664,112.5,112.0
5443,多,2025-01-07 13:00:00,113.0,2025-01-07 13:25:00,112.5,收盤平倉,-0.442,-0.664,112.5,112.0
5443,多,2025-01-07 13:20:00,113.0,2025-01-07 13:25:00,112.5,收盤平倉,-0.442,-0.664,113.0,112.5
5443,多,2025-01-08 12:15:00,111.0,2025-01-08 13:05:00,110.88,移動停利,-0.108,-0.329,110.5,110.0
5443,多,2025-01-08 12:50:00,111.0,2025-01-08 13:05:00,110.88,移動停利,-0.108,-0.329,110.5,110.0
5443,多,2025-01-08 13:05:00,112.0,2025-01-08 13:25:00,112.0,收盤平倉,0.0,-0.221,110.5,110.0
5443,多,2025-01-10 11:35:00,104.5,2025-01-10 13:25:00,104.5,收盤平倉,0.0,-0.221,104.5,104.0
5443,多,2025-01-10 12:05:00,105.0,2025-01-10 13:25:00,104.5,收盤平倉,-0.476,-0.697,104.5,104.0
5443,多,2025-01-10 12:35:00,105.0,2025-01-10 13:25:00,104.5,收盤平倉,-0.476,-0.697,105.0,104.0
5443,多,2025-01-10 13:00:00,104.5,2025-01-10 13:25:00,104.5,收盤平倉,0.0,-0.221,104.5,104.0
5443,多,2025-01-10 13:15:00,104.5,2025-01-10 13:25:00,104.5,收盤平倉,0.0,-0.221,104.5,104.0
5443,多,2025-01-13 13:10:00,99.3,2025-01-13 13:25:00,99.3,收盤平倉,0.0,-0.221,99.3,98.7
5443,多,2025-01-14 11:10:00,100.0,2025-01-14 11:50:00,99.5,移動停利,-0.5,-0.721,99.1,97.7
5443,多,2025-01-14 13:05:00,99.9,2025-01-14 13:25:00,99.6,收盤平倉,-0.3,-0.522,100.0,99.3
5443,多,2025-01-16 10:10:00,104.0,2025-01-16 11:20:00,104.44,移動停利,0.423,0.202,103.0,101.0
5443,多,2025-01-16 10:25:00,104.5,2025-01-16 11:20:00,104.44,移動停利,-0.057,-0.279,104.0,101.0
5443,多,2025-01-16 10:40:00,105.0,2025-01-16 13:05:00,103.95,移動停利,-1.0,-1.221,104.5,101.0
5443,多,2025-01-17 13:20:00,101.0,2025-01-17 13:25:00,101.0,收盤平倉,0.0,-0.221,101.0,100.5
5443,多,2025-01-20 10:00:00,102.0,2025-01-20 13:25:00,102.5,收盤平倉,0.49,0.269,102.0,100.5
