symbol,方向,進場模式,進場時間,進場價,出場時間,出場價,出場原因,毛損益%,淨損益%,鎖定high,鎖定low
3708,多,回踩,2026-02-04 09:10:00,113.5,2026-02-04 13:30:00,117.0,收盤平倉,3.084,2.862,114.0,111.0
3708,多,回踩,2026-02-05 09:25:00,118.0,2026-02-05 10:05:00,117.0,移動停利,-0.847,-1.069,118.0,116.0
3708,多,回踩,2026-02-24 11:50:00,120.0,2026-02-24 13:30:00,119.0,收盤平倉,-0.833,-1.055,115.5,113.0
3708,多,回踩,2026-02-25 12:10:00,116.5,2026-02-25 13:30:00,118.0,收盤平倉,1.288,1.066,116.0,114.5
3708,多,回踩,2026-03-03 12:10:00,120.5,2026-03-03 13:30:00,119.5,收盤平倉,-0.83,-1.051,121.5,119.5
3708,多,回踩,2026-03-09 11:15:00,114.5,2026-03-09 13:30:00,119.5,收盤平倉,4.367,4.146,114.0,112.5
3708,多,回踩,2026-03-13 09:30:00,129.5,2026-03-13 12:25:00,130.0,移動停利,0.386,0.165,128.5,125.5
3708,多,回踩,2026-03-30 09:35:00,124.5,2026-03-30 09:45:00,122.5,移動停利,-1.606,-1.828,120.0,118.5
3708,多,回踩,2026-04-17 09:15:00,120.0,2026-04-17 10:05:00,124.0,移動停利,3.333,3.112,119.0,116.0
3708,多,回踩,2026-04-20 09:15:00,126.0,2026-04-20 09:55:00,124.5,移動停利,-1.19,-1.412,124.0,122.5
3708,多,回踩,2026-04-23 09:10:00,127.5,2026-04-23 10:00:00,129.0,移動停利,1.176,0.955,127.0,125.0
3708,多,回踩,2026-05-05 09:45:00,124.0,2026-05-05 10:05:00,124.0,移動停利,0.0,-0.221,120.5,120.0
3708,多,回踩,2026-05-07 10:35:00,121.5,2026-05-07 13:30:00,120.5,收盤平倉,-0.823,-1.044,122.0,119.5
